TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_ACCOMPANY,TRAVEL_ID,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_DAYS,MAIN_TRAVEL_MONTH,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RELATION_TYPE
e006886,0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,2인 여행(가족 외),e_e006886,2023-08-15,2023-08-16,,2,8,신세계백화점 강남점,4,3.0,3.0,3.0,친구
e004627,0,0.25,0.0,1.0,1.0,1.0,0.0,0.0,2인 여행(가족 외),e_e004627,2023-07-16,2023-07-17,자가용,2,7,탑(TOP) 순환 테라피,12,5.0,5.0,5.0,기타
e004627,0,0.25,0.0,1.0,1.0,1.0,0.0,0.0,2인 여행(가족 외),e_e004627,2023-07-16,2023-07-17,자가용,2,7,구리한강시민공원,1,5.0,5.0,5.0,기타
e010017,1,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,2인 여행(가족 외),e_e010017,2023-08-27,2023-08-28,자가용,2,8,백남준아트센터,3,4.0,4.0,4.0,친구
e010017,1,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,2인 여행(가족 외),e_e010017,2023-08-27,2023-08-28,자가용,2,8,여백 주택,4,4.0,4.0,4.0,친구
e010017,1,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,2인 여행(가족 외),e_e010017,2023-08-27,2023-08-28,자가용,2,8,한국민속촌,13,5.0,4.0,4.0,친구
e003202,0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,2인 여행(가족 외),e_e003202,2023-07-07,2023-07-09,자가용,3,7,캠프통 포레스트펜션,5,4.0,3.0,4.0,친구
e003202,0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,2인 여행(가족 외),e_e003202,2023-07-07,2023-07-09,자가용,3,7,골든트리,4,5.0,5.0,5.0,친구
e008790,1,0.0,0.5,0.16666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.5,2인 여행(가족 외),e_e008790,2023-08-26,2023-08-27,대중교통 등,2,8,릇데백화점 캐슬플라자점,4,4.0,4.0,3.0,친구
e008790,1,0.0,0.5,0.16666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.5,2인 여행(가족 외),e_e008790,2023-08-26,2023-08-27,대중교통 등,2,8,석촌호수 동호,7,5.0,3.0,3.0,친구
e008790,1,0.0,0.5,0.16666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.5,2인 여행(가족 외),e_e008790,2023-08-26,2023-08-27,대중교통 등,2,8,롯데월드,6,5.0,4.0,5.0,친구
e009660,1,0.75,0.0,0.0,1.0,0.0,1.0,0.0,3인 이상 여행(가족 외),e_e009660,2023-08-26,2023-08-27,자가용,2,8,농협안성팜랜드,13,5.0,5.0,5.0,가족
e009660,1,0.75,0.0,0.0,1.0,0.0,1.0,0.0,3인 이상 여행(가족 외),e_e009660,2023-08-26,2023-08-27,자가용,2,8,농협안성팜랜드,13,5.0,5.0,5.0,가족
e009660,1,0.75,0.0,0.0,1.0,0.0,1.0,0.0,3인 이상 여행(가족 외),e_e009660,2023-08-26,2023-08-27,자가용,2,8,농협안성팜랜드,13,5.0,5.0,5.0,가족
e009660,1,0.75,0.0,0.0,1.0,0.0,1.0,0.0,3인 이상 여행(가족 외),e_e009660,2023-08-26,2023-08-27,자가용,2,8,농협안성팜랜드,13,5.0,5.0,5.0,가족
e009660,1,0.75,0.0,0.0,1.0,0.0,1.0,0.0,3인 이상 여행(가족 외),e_e009660,2023-08-26,2023-08-27,자가용,2,8,농협안성팜랜드,13,5.0,5.0,5.0,가족
e010984,0,0.0,0.8333333333333334,0.5,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.3333333333333333,3인 이상 여행(가족 외),e_e010984,2023-08-26,2023-08-27,대중교통 등,2,8,신세계백화점 강남점,4,4.0,3.0,4.0,친구
e010984,0,0.0,0.8333333333333334,0.5,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.3333333333333333,3인 이상 여행(가족 외),e_e010984,2023-08-26,2023-08-27,대중교통 등,2,8,신세계백화점 강남점,4,4.0,3.0,4.0,친구
e010984,0,0.0,0.8333333333333334,0.5,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.3333333333333333,3인 이상 여행(가족 외),e_e010984,2023-08-26,2023-08-27,대중교통 등,2,8,서울고속버스터미널(경부),4,4.0,3.0,3.0,친구
e010984,0,0.0,0.8333333333333334,0.5,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.3333333333333333,3인 이상 여행(가족 외),e_e010984,2023-08-26,2023-08-27,대중교통 등,2,8,서울고속버스터미널(경부),4,4.0,3.0,3.0,친구
e010984,0,0.0,0.8333333333333334,0.5,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.3333333333333333,3인 이상 여행(가족 외),e_e010984,2023-08-26,2023-08-27,대중교통 등,2,8,잠원한강공원,7,4.0,3.0,2.0,친구
e010984,0,0.0,0.8333333333333334,0.5,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.3333333333333333,3인 이상 여행(가족 외),e_e010984,2023-08-26,2023-08-27,대중교통 등,2,8,잠원한강공원,7,4.0,3.0,2.0,친구
e010984,0,0.0,0.8333333333333334,0.5,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.3333333333333333,3인 이상 여행(가족 외),e_e010984,2023-08-26,2023-08-27,대중교통 등,2,8,탬버린즈 플래그십스토어 신사점,4,4.0,4.0,4.0,친구
e010984,0,0.0,0.8333333333333334,0.5,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.3333333333333333,3인 이상 여행(가족 외),e_e010984,2023-08-26,2023-08-27,대중교통 등,2,8,탬버린즈 플래그십스토어 신사점,4,4.0,4.0,4.0,친구
e010984,0,0.0,0.8333333333333334,0.5,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.3333333333333333,3인 이상 여행(가족 외),e_e010984,2023-08-26,2023-08-27,대중교통 등,2,8,악쓰는 하마 코인노래방 가로수길점,12,4.0,4.0,4.0,친구
e010984,0,0.0,0.8333333333333334,0.5,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.3333333333333333,3인 이상 여행(가족 외),e_e010984,2023-08-26,2023-08-27,대중교통 등,2,8,악쓰는 하마 코인노래방 가로수길점,12,4.0,4.0,4.0,친구
e004987,0,0.0,0.8333333333333334,0.5,0.8333333333333334,0.8333333333333334,0.16666666666666666,1.0,2인 여행(가족 외),e_e004987,2023-07-19,2023-07-21,자가용,3,7,캐리비안베이,6,4.0,4.0,4.0,친구
e004987,0,0.0,0.8333333333333334,0.5,0.8333333333333334,0.8333333333333334,0.16666666666666666,1.0,2인 여행(가족 외),e_e004987,2023-07-19,2023-07-21,자가용,3,7,에버랜드,6,4.0,4.0,4.0,친구
e004987,0,0.0,0.8333333333333334,0.5,0.8333333333333334,0.8333333333333334,0.16666666666666666,1.0,2인 여행(가족 외),e_e004987,2023-07-19,2023-07-21,자가용,3,7,영흥 수목원,1,5.0,5.0,5.0,친구
e005015,0,0.5,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.5,3인 이상 여행(가족 외),e_e005015,2023-07-11,2023-07-12,자가용,2,7,마린파크 수상 레저,5,5.0,5.0,5.0,친구
e005015,0,0.5,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.5,3인 이상 여행(가족 외),e_e005015,2023-07-11,2023-07-12,자가용,2,7,마린파크 수상 레저,5,5.0,5.0,5.0,친구
e005015,0,0.5,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.5,3인 이상 여행(가족 외),e_e005015,2023-07-11,2023-07-12,자가용,2,7,마린파크 수상 레저,5,5.0,5.0,5.0,친구
e005555,1,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.16666666666666666,1.0,나홀로 여행,e_e005555,2023-07-26,2023-07-27,대중교통 등,2,7,환기미술관,3,5.0,5.0,5.0,혼자
e005555,1,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.16666666666666666,1.0,나홀로 여행,e_e005555,2023-07-26,2023-07-27,대중교통 등,2,7,부암동 일대,7,5.0,5.0,5.0,혼자
e005978,1,0.0,0.3333333333333333,0.0,0.8333333333333334,1.0,0.6666666666666666,0.3333333333333333,2인 여행(가족 외),e_e005978,2023-08-01,2023-08-03,대중교통 등,3,8,선셋 74,5,4.0,3.0,4.0,친구
e009081,1,0.0,1.0,0.3333333333333333,0.8333333333333334,1.0,1.0,0.6666666666666666,2인 여행(가족 외),e_e009081,2023-08-25,2023-08-26,대중교통 등,2,8,CGV 용산 아이파크몰,3,5.0,5.0,5.0,친구
e009081,1,0.0,1.0,0.3333333333333333,0.8333333333333334,1.0,1.0,0.6666666666666666,2인 여행(가족 외),e_e009081,2023-08-25,2023-08-26,대중교통 등,2,8,롯데콘서트홀,3,5.0,5.0,5.0,친구
e002364,0,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,2인 여행(가족 외),e_e002364,2023-06-05,2023-06-07,대중교통 등,3,6,화성행궁,2,4.0,3.0,4.0,친구
e002364,0,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,2인 여행(가족 외),e_e002364,2023-06-05,2023-06-07,대중교통 등,3,6,수원 화성,2,5.0,5.0,5.0,친구
e002364,0,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,2인 여행(가족 외),e_e002364,2023-06-05,2023-06-07,대중교통 등,3,6,방화수류정,1,4.0,5.0,5.0,친구
e002364,0,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,2인 여행(가족 외),e_e002364,2023-06-05,2023-06-07,대중교통 등,3,6,화성행궁 신풍루,3,5.0,5.0,5.0,친구
e005862,1,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.0,0.8333333333333334,2인 여행(가족 외),e_e005862,2023-07-29,2023-07-30,대중교통 등,2,7,스퀘어 성수,13,3.0,2.0,3.0,친구
e002263,1,1.0,0.16666666666666666,0.5,0.5,0.5,0.5,0.5,자녀 동반 여행,e_e002263,2023-06-03,2023-06-04,대중교통 등,2,6,서울대공원,6,5.0,5.0,5.0,가족
e000882,1,0.0,0.5,0.0,0.8333333333333334,0.8333333333333334,1.0,1.0,나홀로 여행,e_e000882,2023-05-23,2023-05-24,대중교통 등,2,5,스트롱 짐 남양 7호점,12,5.0,5.0,5.0,혼자
e000882,1,0.0,0.5,0.0,0.8333333333333334,0.8333333333333334,1.0,1.0,나홀로 여행,e_e000882,2023-05-23,2023-05-24,대중교통 등,2,5,성공 스터디 카페 화성 시청점,4,5.0,5.0,5.0,혼자
e010803,0,0.25,0.8333333333333334,0.0,0.3333333333333333,0.16666666666666666,0.5,1.0,자녀 동반 여행,e_e010803,2023-08-27,2023-08-28,자가용,2,8,농협안성팜랜드,6,4.0,4.0,4.0,가족
e010803,0,0.25,0.8333333333333334,0.0,0.3333333333333333,0.16666666666666666,0.5,1.0,자녀 동반 여행,e_e010803,2023-08-27,2023-08-28,자가용,2,8,농협안성팜랜드,6,4.0,4.0,4.0,가족
e010803,0,0.25,0.8333333333333334,0.0,0.3333333333333333,0.16666666666666666,0.5,1.0,자녀 동반 여행,e_e010803,2023-08-27,2023-08-28,자가용,2,8,스타필드 안성,4,4.0,3.0,4.0,가족
e010803,0,0.25,0.8333333333333334,0.0,0.3333333333333333,0.16666666666666666,0.5,1.0,자녀 동반 여행,e_e010803,2023-08-27,2023-08-28,자가용,2,8,스타필드 안성,4,4.0,3.0,4.0,가족
e005645,1,0.0,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.5,0.6666666666666666,부모 동반 여행,e_e005645,2023-08-02,2023-08-05,자가용,4,8,이케아 광명점,4,5.0,5.0,5.0,가족
e005645,1,0.0,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.5,0.6666666666666666,부모 동반 여행,e_e005645,2023-08-02,2023-08-05,자가용,4,8,이케아 광명점,4,5.0,5.0,5.0,가족
e005645,1,0.0,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.5,0.6666666666666666,부모 동반 여행,e_e005645,2023-08-02,2023-08-05,자가용,4,8,호텔 주변 산책,7,5.0,5.0,5.0,가족
e005645,1,0.0,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.5,0.6666666666666666,부모 동반 여행,e_e005645,2023-08-02,2023-08-05,자가용,4,8,호텔 주변 산책,7,5.0,5.0,5.0,가족
e005645,1,0.0,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.5,0.6666666666666666,부모 동반 여행,e_e005645,2023-08-02,2023-08-05,자가용,4,8,광명 전통시장,4,5.0,5.0,5.0,가족
e005645,1,0.0,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.5,0.6666666666666666,부모 동반 여행,e_e005645,2023-08-02,2023-08-05,자가용,4,8,광명 전통시장,4,5.0,5.0,5.0,가족
e005645,1,0.0,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.5,0.6666666666666666,부모 동반 여행,e_e005645,2023-08-02,2023-08-05,자가용,4,8,이케아 광명점,4,5.0,5.0,5.0,가족
e005645,1,0.0,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.5,0.6666666666666666,부모 동반 여행,e_e005645,2023-08-02,2023-08-05,자가용,4,8,이케아 광명점,4,5.0,5.0,5.0,가족
e005645,1,0.0,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.5,0.6666666666666666,부모 동반 여행,e_e005645,2023-08-02,2023-08-05,자가용,4,8,광명 전통시장,4,5.0,5.0,5.0,가족
e005645,1,0.0,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.5,0.6666666666666666,부모 동반 여행,e_e005645,2023-08-02,2023-08-05,자가용,4,8,광명 전통시장,4,5.0,5.0,5.0,가족
e012132,1,0.0,0.16666666666666666,0.5,1.0,0.5,1.0,0.6666666666666666,2인 여행(가족 외),e_e012132,2023-09-01,2023-09-02,대중교통 등,2,9,남산골 한옥마을,13,4.0,2.0,2.0,친구
e012132,1,0.0,0.16666666666666666,0.5,1.0,0.5,1.0,0.6666666666666666,2인 여행(가족 외),e_e012132,2023-09-01,2023-09-02,대중교통 등,2,9,남산골공원,2,5.0,5.0,5.0,친구
e012132,1,0.0,0.16666666666666666,0.5,1.0,0.5,1.0,0.6666666666666666,2인 여행(가족 외),e_e012132,2023-09-01,2023-09-02,대중교통 등,2,9,신세계백화점 본점,4,4.0,4.0,4.0,친구
e007399,0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2인 여행(가족 외),e_e007399,2023-08-16,2023-08-17,대중교통 등,2,8,북악산도시자연공원 창의문 1층 개방화장실,1,5.0,5.0,5.0,친구
e007399,0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2인 여행(가족 외),e_e007399,2023-08-16,2023-08-17,대중교통 등,2,8,CGV 피카디리 1958,3,5.0,5.0,5.0,친구
e000907,1,0.0,0.16666666666666666,0.5,0.5,0.16666666666666666,1.0,0.6666666666666666,나홀로 여행,e_e000907,2023-05-26,2023-05-30,대중교통 등,5,5,행주산성,2,4.0,3.0,4.0,혼자
e000907,1,0.0,0.16666666666666666,0.5,0.5,0.16666666666666666,1.0,0.6666666666666666,나홀로 여행,e_e000907,2023-05-26,2023-05-30,대중교통 등,5,5,헤이리 예술마을,13,5.0,4.0,5.0,혼자
e000907,1,0.0,0.16666666666666666,0.5,0.5,0.16666666666666666,1.0,0.6666666666666666,나홀로 여행,e_e000907,2023-05-26,2023-05-30,대중교통 등,5,5,캔모아 금촌점,4,4.0,4.0,4.0,혼자
e004466,1,0.0,0.5,0.16666666666666666,0.0,0.16666666666666666,1.0,0.3333333333333333,나홀로 여행,e_e004466,2023-07-02,2023-07-04,대중교통 등,3,7,이촌한강공원,1,5.0,4.0,4.0,혼자
e002800,1,1.0,0.5,0.0,0.8333333333333334,0.5,0.8333333333333334,1.0,3대 동반 여행(친척 포함),e_e002800,2023-06-10,2023-06-12,자가용,3,6,선밸리 호텔 워터파크,6,3.0,3.0,4.0,가족
e002800,1,1.0,0.5,0.0,0.8333333333333334,0.5,0.8333333333333334,1.0,3대 동반 여행(친척 포함),e_e002800,2023-06-10,2023-06-12,자가용,3,6,선밸리 호텔 워터파크,6,3.0,3.0,4.0,가족
e002800,1,1.0,0.5,0.0,0.8333333333333334,0.5,0.8333333333333334,1.0,3대 동반 여행(친척 포함),e_e002800,2023-06-10,2023-06-12,자가용,3,6,선밸리 호텔 워터파크,6,3.0,3.0,4.0,가족
e002800,1,1.0,0.5,0.0,0.8333333333333334,0.5,0.8333333333333334,1.0,3대 동반 여행(친척 포함),e_e002800,2023-06-10,2023-06-12,자가용,3,6,여주 한글 시장,4,3.0,3.0,3.0,가족
e002800,1,1.0,0.5,0.0,0.8333333333333334,0.5,0.8333333333333334,1.0,3대 동반 여행(친척 포함),e_e002800,2023-06-10,2023-06-12,자가용,3,6,여주 한글 시장,4,3.0,3.0,3.0,가족
e002800,1,1.0,0.5,0.0,0.8333333333333334,0.5,0.8333333333333334,1.0,3대 동반 여행(친척 포함),e_e002800,2023-06-10,2023-06-12,자가용,3,6,여주 한글 시장,4,3.0,3.0,3.0,가족
e002800,1,1.0,0.5,0.0,0.8333333333333334,0.5,0.8333333333333334,1.0,3대 동반 여행(친척 포함),e_e002800,2023-06-10,2023-06-12,자가용,3,6,여주 자전거 여행,1,4.0,4.0,4.0,가족
e002800,1,1.0,0.5,0.0,0.8333333333333334,0.5,0.8333333333333334,1.0,3대 동반 여행(친척 포함),e_e002800,2023-06-10,2023-06-12,자가용,3,6,여주 자전거 여행,1,4.0,4.0,4.0,가족
e002800,1,1.0,0.5,0.0,0.8333333333333334,0.5,0.8333333333333334,1.0,3대 동반 여행(친척 포함),e_e002800,2023-06-10,2023-06-12,자가용,3,6,여주 자전거 여행,1,4.0,4.0,4.0,가족
e002800,1,1.0,0.5,0.0,0.8333333333333334,0.5,0.8333333333333334,1.0,3대 동반 여행(친척 포함),e_e002800,2023-06-10,2023-06-12,자가용,3,6,루덴시아,13,4.0,4.0,4.0,가족
e002800,1,1.0,0.5,0.0,0.8333333333333334,0.5,0.8333333333333334,1.0,3대 동반 여행(친척 포함),e_e002800,2023-06-10,2023-06-12,자가용,3,6,루덴시아,13,4.0,4.0,4.0,가족
e002800,1,1.0,0.5,0.0,0.8333333333333334,0.5,0.8333333333333334,1.0,3대 동반 여행(친척 포함),e_e002800,2023-06-10,2023-06-12,자가용,3,6,루덴시아,13,4.0,4.0,4.0,가족
e006333,0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,3대 동반 여행(친척 포함),e_e006333,2023-08-03,2023-08-04,자가용,2,8,"영흥도 해군 퇴역함, 영흥도 전적비",2,5.0,5.0,5.0,가족
e006333,0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,3대 동반 여행(친척 포함),e_e006333,2023-08-03,2023-08-04,자가용,2,8,"영흥도 해군 퇴역함, 영흥도 전적비",2,5.0,5.0,5.0,가족
e006333,0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,3대 동반 여행(친척 포함),e_e006333,2023-08-03,2023-08-04,자가용,2,8,"영흥도 해군 퇴역함, 영흥도 전적비",2,5.0,5.0,5.0,가족
e006333,0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,3대 동반 여행(친척 포함),e_e006333,2023-08-03,2023-08-04,자가용,2,8,"영흥도 해군 퇴역함, 영흥도 전적비",2,5.0,5.0,5.0,가족
e006333,0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,3대 동반 여행(친척 포함),e_e006333,2023-08-03,2023-08-04,자가용,2,8,"영흥도 해군 퇴역함, 영흥도 전적비",2,5.0,5.0,5.0,가족
e006333,0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,3대 동반 여행(친척 포함),e_e006333,2023-08-03,2023-08-04,자가용,2,8,"영흥도 해군 퇴역함, 영흥도 전적비",2,5.0,5.0,5.0,가족
e006333,0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,3대 동반 여행(친척 포함),e_e006333,2023-08-03,2023-08-04,자가용,2,8,비치 카페,4,2.0,1.0,1.0,가족
e006333,0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,3대 동반 여행(친척 포함),e_e006333,2023-08-03,2023-08-04,자가용,2,8,비치 카페,4,2.0,1.0,1.0,가족
e006333,0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,3대 동반 여행(친척 포함),e_e006333,2023-08-03,2023-08-04,자가용,2,8,비치 카페,4,2.0,1.0,1.0,가족
e006333,0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,3대 동반 여행(친척 포함),e_e006333,2023-08-03,2023-08-04,자가용,2,8,비치 카페,4,2.0,1.0,1.0,가족
e006333,0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,3대 동반 여행(친척 포함),e_e006333,2023-08-03,2023-08-04,자가용,2,8,비치 카페,4,2.0,1.0,1.0,가족
e006333,0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,3대 동반 여행(친척 포함),e_e006333,2023-08-03,2023-08-04,자가용,2,8,비치 카페,4,2.0,1.0,1.0,가족
e008664,1,0.0,0.16666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,나홀로 여행,e_e008664,2023-08-25,2023-08-26,대중교통 등,2,8,수원 화성 연무대 관광안내소,13,4.0,2.0,4.0,혼자
e008664,1,0.0,0.16666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,나홀로 여행,e_e008664,2023-08-25,2023-08-26,대중교통 등,2,8,화성 관광열차 안내소 연무대 매표소,2,4.0,4.0,4.0,혼자
e008664,1,0.0,0.16666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,나홀로 여행,e_e008664,2023-08-25,2023-08-26,대중교통 등,2,8,수원 화성 화홍문,7,5.0,5.0,5.0,혼자
e008664,1,0.0,0.16666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,나홀로 여행,e_e008664,2023-08-25,2023-08-26,대중교통 등,2,8,행리단길,4,5.0,5.0,5.0,혼자
e011482,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,나홀로 여행,e_e011482,2023-08-28,2023-08-29,대중교통 등,2,8,강서 운전면허시험장,13,5.0,5.0,5.0,혼자
e011482,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,나홀로 여행,e_e011482,2023-08-28,2023-08-29,대중교통 등,2,8,포토 이즘 박스 발산역점,3,5.0,5.0,5.0,혼자
e008301,0,0.25,0.16666666666666666,0.16666666666666666,0.5,1.0,0.3333333333333333,0.0,자녀 동반 여행,e_e008301,2023-08-26,2023-08-27,,2,8,송추계곡,1,4.0,5.0,5.0,가족
e008301,0,0.25,0.16666666666666666,0.16666666666666666,0.5,1.0,0.3333333333333333,0.0,자녀 동반 여행,e_e008301,2023-08-26,2023-08-27,,2,8,송추계곡,1,4.0,5.0,5.0,가족
e008301,0,0.25,0.16666666666666666,0.16666666666666666,0.5,1.0,0.3333333333333333,0.0,자녀 동반 여행,e_e008301,2023-08-26,2023-08-27,,2,8,송추계곡,1,4.0,5.0,5.0,가족
e009043,0,0.0,0.16666666666666666,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.6666666666666666,2인 여행(가족 외),e_e009043,2023-08-24,2023-08-25,대중교통 등,2,8,캐리비안베이,6,5.0,4.0,4.0,친구
e006057,1,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,2인 여행(가족 외),e_e006057,2023-08-05,2023-08-06,대중교통 등,2,8,구파발역,7,3.0,3.0,3.0,친구
e006057,1,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,2인 여행(가족 외),e_e006057,2023-08-05,2023-08-06,대중교통 등,2,8,은평 둘레길 거처서 한옥마을,7,5.0,4.0,5.0,친구
e001314,0,0.75,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,3인 이상 여행(가족 외),e_e001314,2023-06-03,2023-06-04,자가용,2,6,송 암사,2,5.0,4.0,4.0,친구
e001314,0,0.75,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,3인 이상 여행(가족 외),e_e001314,2023-06-03,2023-06-04,자가용,2,6,송 암사,2,5.0,4.0,4.0,친구
e001166,1,0.5,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,1.0,자녀 동반 여행,e_e001166,2023-06-06,2023-06-09,자가용,4,6,국립고궁박물관,2,5.0,5.0,5.0,가족
e001166,1,0.5,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,1.0,자녀 동반 여행,e_e001166,2023-06-06,2023-06-09,자가용,4,6,경복궁,2,5.0,3.0,5.0,가족
e001166,1,0.5,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,1.0,자녀 동반 여행,e_e001166,2023-06-06,2023-06-09,자가용,4,6,교보문고 광화문점,4,3.0,3.0,3.0,가족
e001166,1,0.5,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,1.0,자녀 동반 여행,e_e001166,2023-06-06,2023-06-09,자가용,4,6,도토리 캐리커처,13,5.0,1.0,5.0,가족
e001166,1,0.5,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,1.0,자녀 동반 여행,e_e001166,2023-06-06,2023-06-09,자가용,4,6,서울공예 박물관 어린이 박물관,13,5.0,5.0,5.0,가족
e001166,1,0.5,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,1.0,자녀 동반 여행,e_e001166,2023-06-06,2023-06-09,자가용,4,6,벌투 인더스트리얼 대학로점,12,3.0,2.0,2.0,가족
e001166,1,0.5,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,1.0,자녀 동반 여행,e_e001166,2023-06-06,2023-06-09,자가용,4,6,플러스 시어터,3,5.0,5.0,5.0,가족
e001166,1,0.5,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,1.0,자녀 동반 여행,e_e001166,2023-06-06,2023-06-09,자가용,4,6,남산공원 N서울타워,1,4.0,2.0,4.0,가족
e001166,1,0.5,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,1.0,자녀 동반 여행,e_e001166,2023-06-06,2023-06-09,자가용,4,6,SBA 서울 애니메이션 센터,13,5.0,5.0,5.0,가족
