TRAVELER_ID,GENDER,AGE_GRP,MARR_STTS,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_FREQ,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8
f016032,0,0.25,0,0,0.2727272727272727,0.2727272727272727,0.21568627450980393,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
f001140,1,0.5,1,0,0.45454545454545453,0.45454545454545453,0.45098039215686275,0.5,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333
e006945,1,0.75,0,0,0.45454545454545453,0.5454545454545454,0.21568627450980393,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0
f010886,1,0.0,0,0,0.18181818181818182,0.9090909090909091,0.2908096423424604,1.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.0,1.0
f008268,1,0.0,0,1,0.0,0.36363636363636365,0.0196078431372549,0.5,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.5,0.8333333333333334,0.8333333333333334
f002473,1,0.5,1,0,0.2727272727272727,0.2727272727272727,0.0392156862745098,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
f015423,0,0.0,0,0,1.0,1.0,0.09803921568627451,0.0,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666
f000311,1,0.5,1,0,0.2727272727272727,0.6363636363636364,0.21568627450980393,0.5,0.0,0.5,0.0,0.5,0.16666666666666666,0.16666666666666666,1.0
f016417,1,1.0,1,0,0.0,0.36363636363636365,0.058823529411764705,0.16666666666666666,0.8333333333333334,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.16666666666666666
f014911,1,0.25,0,0,0.18181818181818182,0.18181818181818182,0.21568627450980393,0.5,0.5,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333
f014246,1,0.0,0,1,0.0,0.2727272727272727,0.09803921568627451,0.3333333333333333,0.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666
f005495,1,0.25,0,1,0.09090909090909091,0.5454545454545454,0.058823529411764705,0.5,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.8333333333333334
f000398,1,0.5,1,0,0.36363636363636365,1.0,0.17647058823529413,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.5,0.5
f004020,1,0.25,0,0,0.2727272727272727,0.45454545454545453,0.0392156862745098,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.8333333333333334
f008923,0,0.0,0,1,0.0,0.0,0.0196078431372549,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.5,0.5,0.16666666666666666,0.8333333333333334
f000776,0,0.0,0,0,0.36363636363636365,0.7272727272727273,0.13725490196078433,0.5,0.16666666666666666,0.0,0.5,0.5,0.3333333333333333,0.8333333333333334,0.6666666666666666
f002466,1,0.25,0,0,0.2727272727272727,0.5454545454545454,0.2908096423424604,0.0,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666
f000032,1,0.75,1,0,0.09090909090909091,0.45454545454545453,0.21568627450980393,1.0,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5,0.16666666666666666
f001028,1,0.75,1,0,0.0,0.36363636363636365,1.0,0.5,0.3333333333333333,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.6666666666666666
f016598,1,0.5,1,0,0.2727272727272727,0.7272727272727273,1.0,0.0,0.5,0.5,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,1.0
f000736,1,0.25,0,0,0.2727272727272727,0.2727272727272727,0.0196078431372549,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.6666666666666666
f000699,0,0.5,1,0,0.36363636363636365,0.36363636363636365,0.09803921568627451,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
f006389,0,0.5,1,0,0.5454545454545454,0.8181818181818182,0.09803921568627451,0.6666666666666666,0.5,0.8333333333333334,0.5,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333334
f000515,1,0.25,0,0,0.2727272727272727,0.6363636363636364,0.6862745098039216,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.6666666666666666
f015727,1,1.0,1,0,0.0,0.6363636363636364,0.21568627450980393,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.6666666666666666
f006523,0,0.25,0,0,0.45454545454545453,0.8181818181818182,0.0392156862745098,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
f011932,1,0.25,0,0,0.09090909090909091,0.36363636363636365,0.0392156862745098,0.8333333333333334,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0
f015934,1,0.0,0,0,0.0,0.45454545454545453,0.21568627450980393,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.6666666666666666
f001959,1,0.5,1,0,0.6363636363636364,0.6363636363636364,0.0784313725490196,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
f000944,1,0.25,1,0,0.2727272727272727,0.6363636363636364,0.058823529411764705,0.5,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.5,0.16666666666666666,0.8333333333333334
f001130,1,0.5,1,0,0.0,0.2727272727272727,0.0392156862745098,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333
f004766,1,0.0,0,1,0.09090909090909091,0.18181818181818182,0.0,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.16666666666666666,1.0
f016560,1,1.0,0,0,0.09090909090909091,0.18181818181818182,0.0196078431372549,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
f013960,1,0.0,0,0,0.0,0.45454545454545453,0.058823529411764705,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666
f000428,0,1.0,1,0,0.2727272727272727,0.5454545454545454,0.21568627450980393,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666
f015557,0,0.5,0,0,0.2727272727272727,0.5454545454545454,0.058823529411764705,0.5,0.5,0.8333333333333334,0.8333333333333334,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
f006406,1,0.75,1,0,0.36363636363636365,0.9090909090909091,0.058823529411764705,0.8333333333333334,0.16666666666666666,0.5,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666
f016562,0,0.25,1,0,0.36363636363636365,0.6363636363636364,0.45098039215686275,1.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.16666666666666666
f005410,0,0.5,0,0,0.2727272727272727,0.5454545454545454,0.0784313725490196,0.5,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.5,0.16666666666666666,0.5
f016676,0,0.0,0,0,0.2727272727272727,0.45454545454545453,0.0196078431372549,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
f016741,1,1.0,1,0,0.8181818181818182,1.0,0.6862745098039216,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.5
f013616,0,0.5,1,0,0.36363636363636365,0.9090909090909091,0.2908096423424604,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334
f009704,1,0.0,0,0,0.09090909090909091,0.18181818181818182,0.9215686274509803,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333
f013141,1,0.25,0,0,0.2727272727272727,0.36363636363636365,0.6862745098039216,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,1.0
f000738,0,1.0,1,0,0.36363636363636365,0.9090909090909091,0.21568627450980393,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,1.0
f000405,1,0.25,0,0,0.2727272727272727,0.6363636363636364,0.0392156862745098,0.16666666666666666,0.0,0.0,0.8333333333333334,0.5,0.16666666666666666,0.6666666666666666,0.16666666666666666
f005482,0,0.25,0,0,0.36363636363636365,0.6363636363636364,0.21568627450980393,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
f016099,1,0.0,0,1,0.0,1.0,0.21568627450980393,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
f004642,0,0.25,1,0,0.36363636363636365,0.7272727272727273,0.45098039215686275,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334
f009605,1,0.25,0,0,0.2727272727272727,0.2727272727272727,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.6666666666666666
f003617,0,0.25,1,0,0.09090909090909091,0.45454545454545453,0.09803921568627451,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.8333333333333334,0.16666666666666666,0.6666666666666666
f003585,0,0.5,1,0,0.8181818181818182,0.8181818181818182,0.21568627450980393,0.5,0.5,0.5,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334
f004395,0,0.0,0,0,0.36363636363636365,0.7272727272727273,0.058823529411764705,0.16666666666666666,0.5,0.0,0.5,0.16666666666666666,0.16666666666666666,1.0,0.5
f014575,1,0.25,1,0,0.36363636363636365,0.7272727272727273,1.0,0.5,0.6666666666666666,0.0,0.5,0.5,1.0,0.5,0.6666666666666666
f011979,1,0.5,1,0,0.2727272727272727,0.5454545454545454,0.6862745098039216,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334
f016120,1,0.25,1,0,0.45454545454545453,0.45454545454545453,0.0784313725490196,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.8333333333333334,0.16666666666666666,1.0
g001917,1,0.0,0,1,0.2727272727272727,0.7272727272727273,1.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0
f002058,0,0.5,1,0,0.09090909090909091,0.45454545454545453,0.21568627450980393,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.5
f003942,0,0.5,1,0,0.36363636363636365,0.45454545454545453,0.21568627450980393,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
f001771,0,0.5,1,0,0.36363636363636365,0.45454545454545453,0.2908096423424604,0.5,1.0,0.0,0.3333333333333333,0.8333333333333334,0.5,0.16666666666666666,1.0
f005407,0,0.0,0,1,0.09090909090909091,0.5454545454545454,0.21568627450980393,0.8333333333333334,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.6666666666666666
f003486,0,0.5,1,0,0.6363636363636364,1.0,0.21568627450980393,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,1.0
f001571,0,0.25,0,0,0.2727272727272727,0.36363636363636365,0.0196078431372549,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5
f012131,0,0.25,0,1,0.0,1.0,0.0784313725490196,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.0
f011989,1,0.75,0,0,0.18181818181818182,0.18181818181818182,0.09803921568627451,0.16666666666666666,0.5,0.0,0.5,0.5,0.0,0.3333333333333333,1.0
f001823,0,0.5,1,0,0.8181818181818182,1.0,0.45098039215686275,0.6666666666666666,0.3333333333333333,0.16666666666666666,1.0,0.0,0.0,0.8333333333333334,0.0
f013006,0,0.25,1,0,0.2727272727272727,0.2727272727272727,0.21568627450980393,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
f005382,1,0.25,0,1,0.45454545454545453,0.45454545454545453,0.0196078431372549,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334
f000997,1,0.25,1,0,0.2727272727272727,0.9090909090909091,0.45098039215686275,0.0,0.0,1.0,0.0,0.5,0.5,0.8333333333333334,0.8333333333333334
f006714,1,0.25,1,0,0.36363636363636365,0.6363636363636364,0.21568627450980393,0.5,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.5,0.16666666666666666,0.8333333333333334
f013609,0,1.0,1,0,0.09090909090909091,0.45454545454545453,0.058823529411764705,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,1.0
f006393,1,0.5,0,0,0.2727272727272727,0.5454545454545454,0.45098039215686275,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.8333333333333334
f003590,1,0.25,0,0,0.36363636363636365,1.0,0.45098039215686275,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334
f012158,0,0.25,0,0,0.09090909090909091,0.09090909090909091,0.45098039215686275,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5
f015505,0,0.75,1,0,0.36363636363636365,0.7272727272727273,0.45098039215686275,0.16666666666666666,0.8333333333333334,0.0,0.3333333333333333,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333
f001369,0,0.5,1,0,0.36363636363636365,0.36363636363636365,0.21568627450980393,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.16666666666666666
f001565,0,0.0,0,0,0.18181818181818182,0.18181818181818182,0.0392156862745098,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.5
f001759,0,0.5,1,0,0.5454545454545454,0.7272727272727273,0.0392156862745098,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
f003448,0,0.5,1,0,0.2727272727272727,0.45454545454545453,0.13725490196078433,0.5,0.0,0.0,0.5,0.6666666666666666,0.8333333333333334,0.0,1.0
f004526,1,0.5,1,0,0.2727272727272727,0.6363636363636364,0.058823529411764705,0.5,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,1.0
f006085,1,0.5,0,0,0.36363636363636365,0.36363636363636365,0.21568627450980393,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.0,1.0
f001108,1,0.5,1,0,0.09090909090909091,0.36363636363636365,0.058823529411764705,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5
f007924,1,0.0,0,1,0.09090909090909091,0.6363636363636364,0.09803921568627451,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,1.0
f010989,1,0.25,0,0,0.36363636363636365,0.45454545454545453,0.2908096423424604,0.3333333333333333,0.16666666666666666,0.5,0.0,0.3333333333333333,0.6666666666666666,1.0,0.8333333333333334
f008353,0,0.25,0,0,0.18181818181818182,0.7272727272727273,0.21568627450980393,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.0,1.0,0.5,0.8333333333333334,1.0
f013263,0,0.25,1,0,0.45454545454545453,0.6363636363636364,0.45098039215686275,0.16666666666666666,0.5,0.5,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333
f007209,1,0.0,0,1,0.18181818181818182,1.0,0.21568627450980393,0.5,0.0,0.0,0.16666666666666666,0.5,0.5,0.0,1.0
f000317,1,0.5,1,0,0.2727272727272727,0.5454545454545454,0.21568627450980393,0.6666666666666666,0.5,0.0,0.5,0.5,0.0,0.0,1.0
f008543,0,0.75,1,0,0.5454545454545454,0.5454545454545454,0.45098039215686275,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,1.0
f003412,0,0.75,1,0,0.0,0.36363636363636365,0.21568627450980393,0.0,0.0,0.5,0.16666666666666666,0.0,0.5,0.16666666666666666,0.5
f001768,0,0.75,1,0,0.2727272727272727,0.36363636363636365,0.6862745098039216,0.0,1.0,0.0,1.0,0.16666666666666666,0.5,0.6666666666666666,0.5
f002465,1,0.0,0,0,0.2727272727272727,0.6363636363636364,0.058823529411764705,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.3333333333333333
f008303,0,0.5,1,0,0.5454545454545454,0.9090909090909091,0.45098039215686275,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
f015019,1,0.5,1,0,0.36363636363636365,0.7272727272727273,0.0196078431372549,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666
f011890,1,0.0,0,0,0.18181818181818182,0.7272727272727273,0.21568627450980393,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0,1.0,0.16666666666666666,0.8333333333333334
f008096,1,0.25,0,1,0.09090909090909091,0.45454545454545453,1.0,0.5,0.5,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333
f000342,1,0.25,1,0,0.2727272727272727,0.36363636363636365,0.45098039215686275,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.16666666666666666
f003416,1,0.0,0,0,0.18181818181818182,0.5454545454545454,0.21568627450980393,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666
f016689,1,0.25,0,0,0.2727272727272727,0.8181818181818182,0.6862745098039216,0.5,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.8333333333333334,1.0
f016338,1,0.5,1,0,0.0,0.45454545454545453,0.21568627450980393,0.5,0.5,0.3333333333333333,0.5,0.8333333333333334,1.0,1.0,1.0
f006074,1,0.0,0,0,0.18181818181818182,0.5454545454545454,0.21568627450980393,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
f000044,0,0.5,1,0,0.2727272727272727,0.45454545454545453,0.45098039215686275,0.16666666666666666,1.0,0.0,0.6666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666
f000576,1,0.5,1,0,0.2727272727272727,0.45454545454545453,0.058823529411764705,0.5,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.8333333333333334,0.8333333333333334
f011916,1,0.25,0,1,0.0,1.0,0.2908096423424604,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
f002833,0,0.0,0,0,0.5454545454545454,1.0,0.13725490196078433,0.5,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.5
f004929,0,0.75,0,0,0.2727272727272727,0.2727272727272727,0.09803921568627451,0.5,0.3333333333333333,0.5,1.0,0.0,1.0,0.16666666666666666,0.8333333333333334
f002817,1,0.75,1,0,0.2727272727272727,0.6363636363636364,0.058823529411764705,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.16666666666666666
f016740,0,0.0,0,1,0.0,0.45454545454545453,0.09803921568627451,1.0,1.0,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.16666666666666666,0.3333333333333333
f000873,1,0.25,1,0,0.2727272727272727,0.7272727272727273,0.058823529411764705,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.16666666666666666
f003660,1,0.0,1,0,0.2727272727272727,0.6363636363636364,0.45098039215686275,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5,0.6666666666666666
f010454,0,0.5,1,0,0.0,0.45454545454545453,0.6862745098039216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
f000326,0,0.75,1,0,0.0,0.6363636363636364,0.45098039215686275,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,1.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
f016686,0,0.25,1,0,0.09090909090909091,0.45454545454545453,0.6862745098039216,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.8333333333333334
f009184,0,0.5,1,0,0.36363636363636365,0.5454545454545454,0.058823529411764705,0.0,0.16666666666666666,0.0,0.3333333333333333,0.8333333333333334,1.0,0.0,0.16666666666666666
f014859,0,0.25,0,0,0.5454545454545454,1.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
f015908,1,0.25,0,0,0.2727272727272727,0.2727272727272727,0.2908096423424604,0.5,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.5,0.16666666666666666,0.8333333333333334
f010749,0,0.0,0,0,0.2727272727272727,0.5454545454545454,0.6862745098039216,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.8333333333333334,0.16666666666666666,0.8333333333333334,1.0
f005296,0,0.0,0,0,0.2727272727272727,0.2727272727272727,0.13725490196078433,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.8333333333333334
f000754,0,0.25,0,0,0.18181818181818182,0.18181818181818182,0.21568627450980393,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666
f002101,1,0.5,1,0,0.2727272727272727,0.5454545454545454,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0
f001520,0,0.0,0,0,0.18181818181818182,0.2727272727272727,0.0196078431372549,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666
f004176,1,0.0,0,0,0.36363636363636365,1.0,0.45098039215686275,0.5,0.0,0.0,0.0,0.5,0.5,0.8333333333333334,1.0
f000274,0,0.5,0,0,0.2727272727272727,0.9090909090909091,0.21568627450980393,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.0
f003628,1,0.25,1,0,0.0,0.45454545454545453,0.45098039215686275,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
f011494,0,0.5,0,0,0.36363636363636365,0.5454545454545454,0.21568627450980393,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.5,0.3333333333333333
f006483,0,0.0,0,0,0.2727272727272727,0.5454545454545454,0.13725490196078433,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334
f001198,0,0.5,1,0,0.36363636363636365,0.5454545454545454,1.0,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.8333333333333334
f007065,1,0.0,0,0,0.18181818181818182,0.8181818181818182,0.45098039215686275,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5
f007010,0,0.75,1,0,0.45454545454545453,0.45454545454545453,0.21568627450980393,0.3333333333333333,0.5,0.16666666666666666,0.5,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334
f000582,0,0.0,0,0,0.2727272727272727,0.2727272727272727,0.21568627450980393,0.3333333333333333,0.5,0.16666666666666666,0.5,0.8333333333333334,0.0,0.8333333333333334,1.0
f000679,1,0.25,0,0,0.36363636363636365,0.9090909090909091,0.21568627450980393,0.5,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.8333333333333334,1.0
f002030,1,0.0,0,0,0.2727272727272727,0.6363636363636364,0.21568627450980393,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.5,1.0
f002858,1,0.25,1,0,0.2727272727272727,0.5454545454545454,0.45098039215686275,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.0,0.6666666666666666
f005274,1,0.0,0,1,0.0,0.5454545454545454,0.9215686274509803,0.6666666666666666,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,1.0
f004797,0,1.0,1,0,0.2727272727272727,0.2727272727272727,0.45098039215686275,0.0,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.3333333333333333
f001180,1,0.0,0,0,0.2727272727272727,0.45454545454545453,0.21568627450980393,0.5,0.16666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5
f002819,0,0.75,1,0,0.5454545454545454,0.5454545454545454,0.17647058823529413,0.5,0.8333333333333334,0.5,0.16666666666666666,0.5,0.5,0.5,0.5
f000900,0,0.5,0,0,0.2727272727272727,0.5454545454545454,0.058823529411764705,0.0,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
f001666,0,0.25,1,0,0.5454545454545454,0.8181818181818182,0.21568627450980393,0.8333333333333334,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.8333333333333334
f001553,0,0.25,0,1,0.09090909090909091,0.6363636363636364,0.0196078431372549,0.5,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,1.0
f002438,1,0.25,0,0,0.2727272727272727,0.8181818181818182,0.0784313725490196,0.16666666666666666,0.0,0.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334
f001168,0,0.75,1,0,0.6363636363636364,1.0,0.45098039215686275,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.16666666666666666
f004030,0,0.25,1,0,0.36363636363636365,0.6363636363636364,0.45098039215686275,0.5,0.5,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,1.0
f001537,1,0.0,0,1,0.09090909090909091,0.45454545454545453,0.45098039215686275,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.0,0.0,1.0
f000904,1,0.0,0,0,0.0,0.2727272727272727,0.21568627450980393,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,1.0
f001385,0,0.25,1,0,0.45454545454545453,0.9090909090909091,0.45098039215686275,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,1.0,0.0
