TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,VISIT_AREA_NM,TRAVEL_PERSONA
g001603,남,50,2인 여행(가족 외),06,신흥동 일본식 가옥,전북 방문/거주지 구분 없음/40세 이상/특별미션
g001603,남,50,2인 여행(가족 외),06,안성휴게소 부산방향,전북 방문/거주지 구분 없음/40세 이상/특별미션
g001603,남,50,2인 여행(가족 외),06,에이스골프클럽,전북 방문/거주지 구분 없음/40세 이상/특별미션
g001603,남,50,2인 여행(가족 외),06,군산 비어 포트,전북 방문/거주지 구분 없음/40세 이상/특별미션
g001603,남,50,2인 여행(가족 외),06,익산시 공공승마장,전북 방문/거주지 구분 없음/40세 이상/특별미션
g001603,남,50,2인 여행(가족 외),06,둘레길,전북 방문/거주지 구분 없음/40세 이상/특별미션
g001603,남,50,2인 여행(가족 외),06,일력 생선,전북 방문/거주지 구분 없음/40세 이상/특별미션
g001603,남,50,2인 여행(가족 외),06,불타는 명태찜,전북 방문/거주지 구분 없음/40세 이상/특별미션
g001606,여,30,자녀 동반 여행,06,마켓 더 사오,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션
g001606,여,30,자녀 동반 여행,06,콘벨트 청양점,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션
g001606,여,30,자녀 동반 여행,06,백제문화체험 박물관,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션
g001611,남,30,2인 여행(가족 외),06,컴윗미,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001611,남,30,2인 여행(가족 외),06,미르 섬,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001611,남,30,2인 여행(가족 외),06,춘소 커피,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001611,남,30,2인 여행(가족 외),06,코인노래방,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001611,남,30,2인 여행(가족 외),06,이가네한우정육식당,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001611,남,30,2인 여행(가족 외),06,메리 봉봉 공산성점,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001611,남,30,2인 여행(가족 외),06,다이소 공주신관점,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001611,남,30,2인 여행(가족 외),06,공주 살롱,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001611,남,30,2인 여행(가족 외),06,로컬 공방,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001611,남,30,2인 여행(가족 외),06,공산성,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001612,남,40,자녀 동반 여행,06,VIP 모텔,전남 방문/거주지 구분 없음/39세 이하/특별미션
g001612,남,40,자녀 동반 여행,06,CU 목포 상동점,전남 방문/거주지 구분 없음/39세 이하/특별미션
g001612,남,40,자녀 동반 여행,06,금릉 경포대,전남 방문/거주지 구분 없음/39세 이하/특별미션
g001612,남,40,자녀 동반 여행,06,플레이파크,전남 방문/거주지 구분 없음/39세 이하/특별미션
g001612,남,40,자녀 동반 여행,06,정남진 물 과학관,전남 방문/거주지 구분 없음/39세 이하/특별미션
