travel_id,visit_sequence,avg_satisfaction,avg_revisit_intent,avg_recommend_intent,trip_start,trip_end,trip_duration
f_f001111,"['토요코인 호텔 부산 서면', '부산역', '토요코인 호텔 부산 서면', 'NC백화점 서면점', '형제 전통 돼지국밥', '해운대해수욕장', '온리 빈 커피 서면 NC 점', '토요코인 호텔 부산 서면', 'KTG 상상마당 부산', '짱 오락실 부산 서면점', '토요코인 호텔 부산 서면', '도우 개러지', '한 끼 닭칼국수', '서면교차로', '범천동 호천 마을', '롯데백화점 부산본점', '부산역']",4.0588236,3.7058823,3.8235295,2023-05-27,2023-05-29,3
f_f001132,"['원조 돼지국밥 한 미국 수', '진영휴게소 순천방향', '북창원 농협 하나로마트', '캠핑장', '진영 복합휴게소 부산방향']",3.8,3.4,3.4,2023-05-27,2023-05-28,2
f_f001151,"['서울역', '스타벅스 서울 역사점', '순천역', '223 하동 세계 차 엑스포 제1행사장', '223 하동 세계 차 엑스포 제2행사장', '소담화 개', '이 시마 표고버섯 식당 농원', '브리지 13', '소담화 개', '혜림 농원', '223 하동 세계 차 엑스포 제2행사장', '동정호', '항공촌 식당', '순천역']",4.642857,4.571429,4.571429,2023-05-27,2023-05-28,2
f_f001164,"['만포장횟집', '국립부산과학관 어린이 과학관', '워터하우스', '아난티 힐튼 부산', '오버랩', '롯데 프리미엄 아웃렛 동부산점']",4.3333335,3.8333333,4.1666665,2023-05-29,2023-05-30,2
f_f001197,"['청도 새마을 휴게소 하행', '재송역 동해선', '웨스틴조선 부산', '짬뽕전문점여빈', '웨스틴조선 부산', '데일리팡', '동백 섬', '해운대 혜자네', '웨스틴조선 부산', '해운대 새벽 집', '웨스틴조선 부산', '스타벅스 부산 송정 비치점', '오륙도 해맞이 소공원', '달구 돼지국밥 밀양 본점', '해운대해수욕장', '영남루']",4.75,4.875,4.875,2023-05-29,2023-05-30,2
f_f001215,"['훌훌 게스트하우스', '서프랑 마을', '훌훌 게스트하우스', '당포 성지', '강구안 문화마당']",5.0,4.6,5.0,2023-06-04,2023-06-06,3
f_f001223,"['춘천역 경춘선', '솔 로스터리 커피', '통나무집 닭갈비', '소양강', '후평일단지시장', '춘천 세종호텔', '춘천 김밥', '레고랜드 코리아리조트']",4.25,3.875,4.125,2023-05-26,2023-05-27,2
f_f001234,"['삼천포 용궁 수산시장', '상주은모래비치 오토캠핑장', '동남해 농협 하나로마트 상주점', '은모래해수욕장 전망대', '설리 스카이워크', '남해 보물섬 전망대', '상주은모래비치 오토캠핑장', '완벽한 인생 브루어리', '백년 유자 1호점']",5.0,5.0,5.0,2023-06-02,2023-06-04,3
f_f001250,"['신창 국밥 부산역점', '보수동 책방 골목', '라마다 앙코르 부산역 호텔', '할미 국밥', '광안리해수욕장', '신세계백화점 센텀시티점', '태종대 전망대', '용두산공원', '광안리 합동 초장집', '라마다 앙코르 부산역 호텔', '본전 돼지국밥', '해운대해수욕장', '웨이브 온 커피']",3.9230769,3.5384614,3.5384614,2023-05-28,2023-05-30,3
f_f001254,"['한화리조트 경주', '경주 십원빵 첨성대점', '첨성대', '도미', '대릉원', '한화리조트 경주', '아사달', '보문호', '도솔 마을', '카페 솔', '서민식당', '한화리조트 경주', '경주 원조 콩국', '스타벅스 경주 대릉원점']",4.5,4.357143,4.285714,2023-05-27,2023-05-29,3
f_f001278,"['소노벨 경주 오션플레이', '켄싱턴리조트 경주', '무천한우', '동궁과 월지', '켄싱턴리조트 경주', '경주엑스포 대공원', '스위트호텔 경주', '경주어보', '첨성대', '스위트호텔 경주', '불국사']",4.818182,4.7272725,4.7272725,2023-06-06,2023-06-08,3
f_f001309,"['청송 휴게소 영덕방향', '삼척 장호어촌체험마을 장호 1리 체험장', '장호 굿모닝 펜션', '삼척 해양레일바이크 용화 정거장', '장호 굿모닝 펜션', '롯데리조트 속초 워터파크', '롯데리조트 속초 구펍', '카페 설악산으로', '롯데리조트 속초', '롯데리조트 속초', '소노펠리체 델피노 더엠브로시아', '알파카 월드', '신내 기사식당', '오창휴게소 남이 방향']",3.857143,3.7857144,3.857143,2023-05-28,2023-05-30,3
f_f001311,"['농소몽돌 펜션', '농소몽돌해수욕장', '장목 반점', '장목 초등학교', '농소몽돌해수욕장', '거제 맹종죽 테마공원', '전주명품 콩나물국밥 용원점']",4.0,4.0,4.0,2023-06-03,2023-06-04,2
f_f001353,"['연세 365의원', '롯데리아 부천역점', '덕평자연휴게소 강릉방향', '황련단길', '호반의 왈츠', '전동 놀이터', '첨성대', '황화정', '호반의 왈츠', '국립경주박물관', '동궁과 월지', '호반의 왈츠', '한화리조트 거제 벨보 디어', '한화리조트 거제 벨보 디어 마리나', '한화리조트 거제 벨보 디어 고메이', '짹짹 커피', '조선해양문화관', '해금강', '선농제', '한화리조트 거제 벨보 디어', '한화리조트 거제 벨보 디어 고메이', '거제 시월드', '덕유산 휴게소 대전방향']",4.9565215,4.869565,4.869565,2023-05-27,2023-05-31,5
f_f001354,"['드림마트 금곡점', '카페테라스', '도래지 자연 휴양림', '도래지 자연 휴양림', '도래지 자연 휴양림', '리플이', '르네상스']",5.0,4.857143,5.0,2023-06-09,2023-06-10,2
f_f001378,"['롯데 렌터카 부산역 아스티 호텔 지점', '기장 손칼국수', '대전역', '죽성 드림세트장', '스카이라인 루지 부산', '엑스더 스카이', '송정 블루 캐슬', '대게 마루', '해운대 블루라인파크 송정 정거장', '호랑이 젤라 떡', '태종대유원지', '하운드 호텔 부산역', '하운드 호텔 부산역 루프탑 풀 바 카페', '흰 여울 문화마을', '원향재', '부산역', '대전역']",4.117647,4.2352943,4.2941175,2023-06-03,2023-06-05,3
f_f001392,"['홍천 휴게소 양양방향', '속초관광수산시장', '청호 활어회센터', '국회 고성 연수원', '국회 고성 연수원', '이모네 식당', '외옹치 바다 향기로', '아야진해수욕장', '국회 고성 연수원', '4년 전통 오미 냉면', '아야진항', '봉 브레드', '홍천휴게소 서울방향']",4.1538463,4.1538463,4.1538463,2023-05-27,2023-05-29,3
f_f001448,"['부모님 집', '롯데마트 서대전점', '할머니 집', '집', '동녘', '부산역', '센텀시티 교차로', '해운대해수욕장', '고래가 어묵 해운대점', '온리 빈 커피 서면 NC 점', '더 후 캐슬 랜드', '서면교차로', '삼보게임랜드', '그레이 판다 부산 서면점', 'KTG 상상마당 부산', '쌈 마이웨이 촬영지', '스고 식탁 서면', '부산역']",4.388889,4.388889,4.388889,2023-05-27,2023-05-29,3
f_f001476,"['버스정류장', '보수동 책방 골목 깡통시장 국제시장', '용두산공원', '리빙 캐슬 부산대점', '도연정', '부산 아시아드 주경기장', '리빙 캐슬 부산대점', '부산 아시아드 주경기장', '카페 봄', '천일 녹즙', '국제갤러리 부산지점', '남천리 녹차 팥빙수', '광안리해수욕장', '밀란 더 마켓', '의령 식당', '부산 서부버스터미널', '태태태', '켈리 팝업스토어', '히피 몬드 리빙', '최고신 팝업스토어(오브젝트 에디트)', '러브 액추얼리']",4.095238,3.6190476,3.9047618,2023-05-27,2023-05-29,3
f_f001477,"['모쿠서프게스트하우스', '서울고속버스터미널(경부)', '양양종합여객터미널', '어촌마을 물회 섭국', '닌 베', '서피 비치', '모크 서프', '다락 막국수', '솔티 캐빈 양양점', 'E7 양양 죽도 호텔', '서프픽', '동산 해변', '양양종합여객터미널']",4.076923,3.9230769,4.076923,2023-05-29,2023-05-31,3
f_f001504,"['대야미역 4호선', '안산 버스터미널', '안동터미널', '하회 세계 탈 박물관', '안동 하회마을', '안동 운흥동 오층 전탑', '헬로 베트남', '단아 카페', '호텔 누리다 안동', '안동터미널', '봉정사', '황토집 손두부', '봉정사 주차장', '안동 운흥동 오층 전탑', '모디 684', '미드레인지', '노브랜드버거 안동중앙점', '호텔 누리다 안동', '임청각', '안동 법흥사지 칠층전탑', '헬로 베트남', '안동터미널', '안동역']",4.0869565,3.8695652,3.826087,2023-05-30,2023-06-01,3
f_f001523,"['동경 충전소', '문경휴게소 창원방향', '호텔 수성', '호텔 수성', '돈박사곱창', '수성못', '호텔 수성', '서문시장', '돌쇠 떡집', '낭만 24포차', '하멜 등대', '스타벅스 여수해양점', '여수 돌 문어빵', '신라스테이 여수', '동서 식당', '만성리 검은 모래해변']",4.875,4.8125,4.75,2023-05-27,2023-05-29,3
f_f001533,"['그랩 디오션 송도', '동대구역', '부산역', '안심역 대구 1호선', '고래가 어묵 부산 남포점', '남포 수제비', '그랩 디오션 송도', '송도해수욕장', '흰 여울 문화마을', '흰 여울 해안 터널', '그 숲 부산점', '오유미당 부산 영도점', '씨라 이르 부산아쿠아리움', '해운대해수욕장', '이마트 24 기장 스위첸 2호점', '와이 컬렉션 by UH FLAT 아시리아', '명륜 진사 갈비 시청점', '신세계백화점 센텀시티점', '센텀시티 스파랜드', '부산역', '동대구역', '하양역']",4.909091,4.681818,4.7272725,2023-05-27,2023-05-29,3
f_f001543,"['서울고속버스터미널(경부)', '속초 고속버스터미널', '루센 오션파크 속초 A동', '만석닭강정 본점', '속초시 수협 천호지점', '맵도리탕 속초점', '루센 오션파크 속초 A동', '스위치 스튜디오 속초점', '속초해수욕장', '속초 항아리 물회', '속초 아이', '어느 멋진 날 카페', '외옹치 바다 향기로', '옥란 푸딩', '웨일 라잇', '속초 고속버스터미널']",4.625,4.625,4.625,2023-05-27,2023-05-28,2
f_f001546,"['수서역', '부산역', '해성 막창집 엘시티점', '해운대 전통시장', '플레어 드 블랑', '유어 네이키드 치즈', '모비스', '행리단길', '호랑이 젤라떡', '플레어 드 블랑', '리베 먼트', '소문난 대구탕 뽈찜', '부산역', '전주 현대옥 서울수서점']",4.0,4.0,4.0,2023-05-27,2023-05-29,3
f_f001569,"['신트리 관광호텔', '합천 일류 돼지국밥 사상점', '신트리 관광호텔', '문탠로드', '해운대 옛날 팥빙수 단팥죽', '더베이 11', '수영만 요트경기장', '대길 고추 불고기 2호점', '카페 호밀', '동래시장', '본가 밀면 본점', '브라운 도트 호텔 범일점', '할미 국밥', '흰 여울 문화마을', '낙원 반점']",4.6666665,4.3333335,4.6,2023-05-27,2023-05-29,3
f_f001575,"['속초해수욕장 제1공영주차장', '속초 항아리 물회', '소노펠리체 델피노 더엠브로시아', '민우당 서림', '속초 그 바다로', '청초 호수공원', '낙산사', '하도 물 속초']",3.875,3.625,3.875,2023-05-28,2023-05-29,2
f_f001609,"['이디야커피 부산 구포 사거리점', '메가박스 사상', '맥도날드 부산 구남', '구포 무장애 숲길 백양산범방산', '국립 해양 박물관', '부산 해물탕', '스타필드 시티 명지']",4.285714,4.0,3.857143,2023-05-27,2023-05-29,3
f_f001615,"['청도 소싸움 미디어 체험관', '청도역 앞 전통상권 도로', '삼계리계곡', '연지 곤지 캠핑장', '운문 로컬푸드', '운문사', '운문사 처진 소나무', '운문사 서점', '수요 리설', '연지 곤지 캠핑장', '삼송 빵집 청도점']",4.6363635,4.6363635,4.6363635,2023-05-27,2023-05-29,3
f_f001621,"['흔들바위', '대관령 양떼목장', '피닉스 평창', '피닉스 평창 블루캐니언', '푸줏간', '피닉스 평창', '피닉스 평창 온도', '평창 루지 랜드', '피닉스 평창 곤돌라']",4.111111,3.8888888,3.8888888,2023-05-26,2023-05-27,2
f_f001624,"['동대구역', '진주역', '고성 송학동 고분군', '해지 개 해안 둘레길', '가야 골', '고성 도어스 카페', '탑 마트 고성점', '대충 캠핑장', '대충 캠핑장', 'cafe AAM', '윈 모텔', '진주역']",4.1666665,3.25,3.25,2023-05-27,2023-05-29,3
f_f001641,"['루센 오션파크 속초 B동', '신흥사', '설악산 흔들바위', '돈까스렛', '속초해수욕장', '옛북청아바이순대 속초해수욕장점', '아버지 회 국수', '가평휴게소 서울방향', '속초관광수산시장', '칠성 조선소']",4.2,4.1,4.1,2023-06-04,2023-06-05,2
f_f001644,"['금산인삼랜드휴게소 통영방향', '구미동 해수욕장', '다랭이마을', '카페복남', '설리 스카이워크', '설리해수욕장', '모히또 펜션', '천해 할인마트', '모히또 펜션', '채두식당', '솟대 하우스', '보리암', '독일마을 남해 파독 전시관', '튀빙겐', '모히또 펜션', '노구 방파제', '볼락 밤낚시체험', '모히또 펜션', '생성', '죽방렴 홍보관', '남해 장수 아귀찜', '매암차 박물관']",4.6363635,4.1363635,4.5,2023-06-08,2023-06-10,3
f_f001646,"['라라 플레이스', '하조대', '라라 플레이스', '서피 비치', '낙산사', '북 끝나서점', '소다음정', '아야진해수욕장', '스테이 5246', '아야진해수욕장', '스테이 165카페', '아야진해수욕장', '아바이마을', '내린천휴게소 서울방향']",4.142857,4.142857,4.142857,2023-05-27,2023-05-29,3
f_f001650,"['화서휴게소 영덕방향', '삼사해상 산책로', '파인비치펜션', '동광 어시장', '영덕 해 파랑공원', '파인비치펜션', '장사상륙작전 전승기념관', '벌열 메타세쿼이아 숲', '영덕해맞이공원', '해녀 물회', '영덕대게빵 본점', '문의청남대휴게소 청주방향']",4.3333335,4.0833335,4.0833335,2023-05-27,2023-05-28,2
f_f001660,"['오늘 샐러드', '육 더미 샤브 국밥 진주혁신도시점', '할리스 진주혁신도시점', '아구촌', '온 오프']",5.0,5.0,5.0,2023-05-30,2023-05-31,2
f_f001668,"['가평휴게소 춘천방향', '스프링베일 GC', '의암 호반길', '원조 남부 막국수', '강원대학교 춘천캠퍼스', '진미 닭갈비 본점', '공지천', '비엔나커피하우스 춘천점', '원조 남부 막국수']",3.6666667,3.7777777,3.6666667,2023-05-26,2023-05-27,2
f_f001689,"['귀양지', '의열 기념관', '의열 체험관', '진장문화예술플랫폼 미리미동국', '알 품어 탕', '영남루', '라온 호텔', '영남알프스 얼음골 케이블카 하부 승강장', '가마솥에 누룽지', '트윈 터널', '트윈 터널 카페']",4.0,3.8181818,3.909091,2023-05-27,2023-05-28,2
f_f001701,"['백년손님', '첨성대', '금관총', '천마총', '황련단길', '예스 풀빌라', '구룡포 일본인 가옥거리', '호미곶', '죽도 시장', '환호공원 스페이스 워크', '충주휴게소 양평방향']",4.181818,4.2727275,4.3636365,2023-05-30,2023-05-31,2
f_f001708,['롯데 워터파크'],3.0,3.0,3.0,2023-05-27,2023-05-27,1
f_f001721,"['태화강 생태관', '홀리면관 달동점', '화로 양연', '질러 동전 노래방', '육 대장 선암점', '울산대공원 장미축제']",4.6666665,4.5,4.5,2023-05-26,2023-05-27,2
f_f001722,"['유가네 칼국수', '입곡 군립 공원', '무진장', '문산휴게소 순천방향', '리안 호텔', '저 창길(리안 호텔 주변)', '쉬어가기 좋은 날 식당', '쌍계명차 본점', '화개 장터', '지리산 휴게소']",4.0,3.8,4.0,2023-05-27,2023-05-28,2
f_f001725,"['대명공원', '미진 삼겹살', '그 남자의 밤', '라스트 춘 선', '영남대 시외버스정류장', '불국사 밀면', '첨성대', '노워즈 경주점', '할타보카 경주점', '이상복 경주빵 본가', '황련단길']",4.181818,4.090909,4.181818,2023-05-27,2023-05-28,2
f_f001736,"['이천 터미널', '대전복합터미널, 시내버스', '대전역', '진주역', '밀 플랜비 진주점', '함안역', '무진장(낙화축제)', '세븐일레븐 함안일등점', '무진장(낙화축제)', '함안역', '서촌 마을(함안 한우국밥촌 함안 성당 구읍 공소 함안면 관광안내소)', '진주역', '어뮤즈 스파 피트니스 진주점', '진주역', '대전역, 대전지하철', '성심당 케이크 부티크', '대전복합터미널', '이천 터미널']",5.0,5.0,5.0,2023-05-27,2023-05-28,2
f_f001742,"['성주군 종합사회복지관', '성주 역사테마공원', '성주놀벤져스 어린이 놀이터 2호', '차이나 왕손짜장', '성주참외원예농협 본점']",4.2,4.0,4.2,2023-05-27,2023-05-27,1
f_f001764,"['매물도', '매물도 야영장', '소매물도', '카페 바당 다방']",4.75,4.75,4.75,2023-06-03,2023-06-04,2
f_f001769,"['롯데리아 울산터미널점', 'CU 동대구역 이안 센트럴D점', '숲속의 집', '용문사', '핸즈 커피 가창점']",5.0,5.0,4.8,2023-05-26,2023-05-27,2
f_f001783,"['푸른 휴게소', '은점 어촌체험마을', '금포마을 방파제', '아시리아 횟집', '상주은모래비치', '큰 솔 펜션', '미조항', '한려해상국립공원 초양도 탐방지원센터', '쓰촨성']",4.3333335,4.3333335,4.3333335,2023-05-27,2023-05-28,2
f_f001788,"['강릉 시외버스터미널', '감자 유원지', '경포해수욕장', '커피 커피 박물관', '아르떼 뮤지엄 강릉', '초당 커피', '강릉 동화 가든 본점', '강릉 중앙시장', '나이 스 모텔', '감자바위', '드봉 마젤', '인천종합터미널']",4.6666665,4.4166665,4.4166665,2023-05-27,2023-05-28,2
f_f001808,"['융캉찌에', '형제 주차장', '센텀 프리미어 호텔', '호텔 1 별 침대', '광안리해수욕장', '센텀 프리미어 호텔', '광안리 드론 쇼', '토로', '저스트 단동 전리단길 좀', '로반스윗 NC백화점 서면점', '부산역']",3.6363637,3.5454545,3.4545455,2023-05-27,2023-05-28,2
f_f001833,"['히로텔', '대구 삼성 라이온즈 파크', '낙영 찜 갈비 본점', '서문시장', '대구 삼성 라이온즈 파크', '현풍 닭칼국수 수성동점', '용궁순대 별관 3호점']",4.857143,4.857143,4.857143,2023-05-27,2023-05-28,2
f_f001834,"['옥계휴게소 속초방향', '안목항 물회', '안목 해변', '안목 해변 보트 타는 곳', '강릉커피 호두', '이마트 강릉점', '강릉 중앙시장', '바이크 스토리', '주문진 관광유람선', '비치힐', '강릉 동화 가든 본점', '초당 11', '주문진 방사제', '강원옥', 'BTS 버스정류장']",4.6,4.4666667,4.6666665,2023-05-27,2023-05-28,2
f_f001836,"['보령 청국장', '외도 보타니아', '화해 만족']",5.0,5.0,5.0,2023-05-27,2023-05-27,1
f_f001837,"['밀턴', '청도 신화랑 풍류마을', '수요 리설', '별지 야영장', '하얀집']",5.0,5.0,5.0,2023-05-27,2023-05-28,2
f_f001863,"['안동 농촌 풍경 구경 및 깨끗한 공기 호흡', '안동찜닭 골목', '스위트호텔', '설렘', '만당 해장국 옥동점', '세라젬 웹 카페 안동 옥동 직영점']",4.1666665,4.0,3.0,2023-05-27,2023-05-28,2
f_f001871,"['박태준 기념관', '임랑해수욕장', '부평 깡통시장', '원조 부산 족발', '민주공원', '홍익 돈가스 부산 남포점', '송도해수욕장']",4.142857,4.285714,4.285714,2023-05-27,2023-05-28,2
f_f001873,"['태화강 국가 정원 십리대숲', '태화강 국가 정원', '파르테르', '대왕암공원', '일산해수욕장', '매곡 유적전시관']",4.6666665,4.5,4.0,2023-06-05,2023-06-06,2
f_f001876,"['두석유통 문의휴게소 주유소 영덕 방향', '불국사', '석굴암', '엄마 곰탕', '다향 펜션', '첨성대', '월정교', '다향 펜션', '황련단길', '동궁과 월지', '낙동강 구미 휴게소 상주방향']",4.6363635,4.7272725,4.7272725,2023-05-27,2023-05-28,2
f_f001884,"['루거 모텔', '형산강', '착한 낙지 남구 직영점', '루거 모텔', '삼성전자서비스 포항 센터', '루거 모텔', '환여 횟집', '포항영일신항만']",4.5,4.5,4.5,2023-05-27,2023-05-28,2
f_f001888,"['스타벅스 구미 도량DT점', '청도 새마을 휴게소 충전소 부산방향', '호텔 센트럴베이', '광안리해수욕장', '개미집 광안리 본점', 'GS25 광안리 중앙점', '호텔 센트럴베이', '광안리해수욕장', '태종대 분홍 집', '광안리 공영주차장', '기장 끝 집 기장 2호점', '코랄 라느니', '이케아 동부산점', '청도 새마을 휴게소 상행']",4.714286,4.571429,4.571429,2023-06-06,2023-06-07,2
f_f001890,"['마산역 공영주차장', '김해국제공항 국내선 청사', '자갈치시장', 'BIFF 거리', '노보루', '가마솥 추어탕', '다대포해수욕장', '진영휴게소 순천방향', '마산역 공영주차장']",4.3333335,3.8888888,4.0,2023-05-27,2023-05-28,2
f_f001893,"['악양 생태공원', '칠서(양평방향) 휴게소']",4.0,3.5,4.0,2023-05-27,2023-05-27,1
f_f001900,"['문 토스트 부산역점', '신세계 고깃집']",3.5,4.0,4.0,2023-05-27,2023-05-27,1
f_f001903,"['설해원', '물치항', '감나무 식당', '실로암 메밀국수', '설해원 온천 수영장']",4.0,4.2,4.2,2023-06-02,2023-06-03,2
f_f001904,"['롯데리조트 속초', '대관령 전망대', '구정 주유소', '대박수산', '허씨커피', '초수', '메리고라운드']",4.714286,4.714286,4.714286,2023-06-03,2023-06-04,2
f_f001907,"['사위 식당 등 김해점', '수안에 뜰', '수안']",4.3333335,4.6666665,4.6666665,2023-06-07,2023-06-07,1
f_f001909,"['차박', '제일 분식', 'gs25 함안 대경점', '무진 정기문', '가야 매미 궁둥이', '입곡 산림욕장', '숲속의 커피 향기', '입곡 문화공원 박제 전시관', '남성주 참외 휴게소 양평방향', '김천휴게소 서울방향']",4.4,3.5,4.1,2023-05-27,2023-05-28,2
f_f001915,"['맥도날드 광주 첨단DT점', '부산횟집', '남해서 떼', '브레드 멜', '호원 정', '금송 마을 양귀비 꽃밭', '남해 독일마을', '남해 온 뷰', '부어 시트 라덴', '앵강 마켓', '동해 식당']",4.181818,3.6363637,4.090909,2023-05-28,2023-05-29,2
f_f001920,"['단양휴게소', '스카이베이 호텔 경포', '강릉 중앙시장', '두덩', '강문 칼국수', '초당 젤라또', '아르떼 뮤지엄 강릉', '아르떼 뮤지엄 바로 옆 cafe A', '24프레임']",4.0,3.7777777,3.8888888,2023-05-27,2023-05-28,2
f_f001928,"['호텔 호락', '통영중앙전통시장', '통제영 주차장', '중앙 활어시장', '롯데마트 통영점', '둘리제과', '훈이 시락국', '서호 시장', '통영시립 박물관', '두 모 몽돌 해수욕장', '트레이더스 홀세일 클럽 연산점']",3.7272727,3.6363637,3.7272727,2023-06-03,2023-06-04,2
f_f001929,"['모곡 밤벌유원지', '소논문 비발디파크', '비발디파크 오션월드', '느티나무', '소논문 비발디파크', '소노벨 비발디파크', '소논문 비발디파크', '소노벨 비발디파크 셰프스키친', '소노벨 비발디파크 앤트 월드', '소노벨 비발디파크 스키 보드', '금빛 우리 땅 갈비', '설빙 경기 김포 장기범']",4.5833335,4.5,4.5,2023-06-06,2023-06-07,2
f_f001931,"['썬크루즈호텔&리조트', '정동진 해돋이공원', '썬크루즈호텔&리조트', '정동진 조각 공원', '도째비골해랑전망대', '도째비골스카이밸리', '강릉 송정 가든', '순두부 젤라또 2호점']",3.875,3.75,4.125,2023-06-07,2023-06-08,2
f_f001943,"['토함산 자연휴양림', '석굴암 주차장에서 토함산 등산', '경주 밀면 본점', '불국사 공영주차장', '중앙시장 공영주차장', '월성 분식', '박목월 생가', '건천편백숲내음길']",4.0,3.75,3.75,2023-06-07,2023-06-08,2
f_f001953,"['대항해수욕장', '대항해수욕장 캠핑장', '옥녀봉', '태성호', '풍양 카페리 주식회사', '상족암 군립 공원 등']",4.5,4.1666665,4.3333335,2023-06-02,2023-06-03,2
f_f001964,"['통영 어드벤처 타워', '통영 비치 캐슬호텔', '금호통영마리나리조트', '키친 832', '통영 비치 캐슬호텔']",3.6,3.0,3.4,2023-05-28,2023-05-28,1
f_f001984,"['대릉원', '천마총', '황련단길', '쪽샘 유적 발굴 관', '경주역사유적지구', '황련단길', '원조할미국밥 성건점']",4.142857,4.142857,4.0,2023-05-31,2023-05-31,1
f_f002001,"['지방리 카페', '만선호 해물칼국수', '문어다', '한화리조트 거제 벨보 디어', '마이 파파 베어 거제 한화리조트점', '한화리조트 거제 벨보 디어 마리나', '한화리조트 거제 벨보 디어', '한화리조트 거제 벨보 디어 아스테리아 사르데냐']",4.625,4.5,4.375,2023-05-28,2023-05-29,2
f_f002018,"['토박이 식당', '경주엑스포 대공원', '경주 솔거 미술관']",4.3333335,4.0,4.0,2023-05-29,2023-05-29,1
f_f002023,['솔 게스트하우스'],5.0,4.0,4.0,2023-06-05,2023-06-05,1
f_f002026,"['보문호반길', '우직', '대릉원', '경주 산책', '한 셀렉트 경주', '경주화백컨벤션센터', '배키욘방 황리단길점', '모다 아웃렛 경주 포항점']",4.375,4.375,4.25,2023-05-30,2023-05-31,2
f_f002052,"['나사리 쌀국수', '하이 플로라', '간절곶', '해월당']",3.75,3.75,3.75,2023-06-06,2023-06-06,1
f_f002079,"['밀양역', '장미공원', '영남루', '밀양시립 박물관', '밀양아리랑 대공원', '월은 정', '강지네 옛날 팥빙수', '밀양아리랑 시장', '의열 기념관', '동아리', '케이팝 동전 노래연습장', '인물 인텔', '단골집 돼지국밥', '밀양역']",4.142857,4.142857,4.142857,2023-05-29,2023-05-30,2
f_f002081,"['네이처파크', '정미네', '소문난 가창 옛날 소원조 쌀 찐빵 만두']",4.3333335,3.6666667,4.3333335,2023-06-05,2023-06-05,1
f_f002085,"['옛집 가마솥', '황련단길', '강변체육공원', '막창 마을', '어미가']",4.0,3.6,3.6,2023-05-28,2023-05-29,2
f_f002086,"['동서울 종합터미널', '낙산 쌀밥집', '낙산사', '낙산 해변', '기사문 등대', '하조대 전망대', '하조대해수욕장', '양양종합여객터미널']",4.625,4.625,4.625,2023-06-08,2023-06-08,1
f_f002092,"['연화문 호텔 영덕', '리브 포레스트 카페', '포항터미널', '허 대감', '포항터미널', '영덕 터미널', '부산종합버스터미널', '장사해수욕장', '포항터미널', '부산종합버스터미널', 'e 편한 세상 화명 힐스 아파트', '장사상륙작전 전승기념공원', '장사 터미널', '북경 길(장사 해수욕장 가는 길)']",3.7857144,3.5714285,3.642857,2023-05-29,2023-05-30,2
f_f002106,"['뱃말 칼국수 김밥 통영 서호점', '드스텔라', '바람의 언덕', '학동 흑진주 몽돌해변', '장어생각', '통영중앙전통시장', '강구안 문화마당']",3.857143,3.2857144,3.2857144,2023-05-28,2023-05-29,2
f_f002113,"['양평역', '신경주역', '태양당 모텔', '밀면 식당', '경주역사유적지구 대릉원 지구', '고도 커피나', '태양당 모텔', '맥도날드 경주 황남 DT 점', '경주고속버스터미널', '동궁과 월지', '경주역사유적지구 대릉원 지구', '태양당 모텔', '교촌마을', '황화정', '황련단길', '향미사', '경주 대릉원 일원 노서동 고분군', '서라벌 네거리', '신경주역', '양평역']",4.15,3.6,3.85,2023-06-04,2023-06-05,2
f_f002124,"['삼진 어묵 영도 본점', '롯데백화점 광복점', '개미집 원조 직영점', '쿵스게임랜드 부산 남포점', '엘리스 도넛 센텀 본점', '센텀 프리미어 호텔', '브릭 캠퍼스 부산', '송 정돈가', '카페드 22볼트 오시리에 점', '센텀 프리미어 호텔', '까사 부사로 광안점', '수변 최고 돼지국밥', '해운대 블루라인파크 송정 정거장', '젤라띠젤라띠 신세계 센텀시티몰점', '이재모 피자 서면점', '칠곡휴게소 서울 방향']",4.25,4.0625,4.0625,2023-05-28,2023-05-29,2
f_f002125,"['금산인삼랜드 휴게소 통영방향', '산청휴게소 통영방향', '바당 돌담', '해양드라마 세트장', '콰이강의 다리 저도 스카이워크', '용마 횟집', '자라 호텔', '큰 집 게장정식 본점', '돝 섬 해상유원지', '가고파 꼬부랑길 벽화마을', '칠서휴게소 양평방향', '황간휴게소 서울 방향', '스머프 치킨 대전 본점']",4.3846154,4.076923,4.3846154,2023-06-03,2023-06-04,2
f_f002440,"['첨성대', '대릉원', '월성 과자점']",5.0,5.0,5.0,2023-06-06,2023-06-06,1
f_f002532,"['카페 감자밭 본점', '남춘천 IC 명품 한우', '더 플레이어스 골프클럽', '한화리조트 평창', '한화리조트 평창 핑크 등 치킨 마니아', 'GS25 한화리조트 평창점', '한화리조트 평창', '알펜시아리조트 오션 7', '타샤의 언덕', '알펜시아 7GC', '그 집 앞']",4.909091,5.0,5.0,2023-06-09,2023-06-10,2
f_f002562,"['소낭구펜션', '근포 땅굴', '대소병 대도', '바람의 언덕', '몽근 식당 학동 본점', '거제 파노라마 케이블카', '외도 보타니아', '매미성', '이순신공원', '원조 3대 할미 김밥', '통영중앙전통시장']",4.6363635,4.4545455,4.4545455,2023-06-03,2023-06-04,2
f_f002566,"['보잉 호텔', '동촌유원지', '청담한 주꾸미', '대구공항']",4.0,4.0,3.75,2023-06-05,2023-06-06,2
