VISIT_AREA_ID,TRAVELER_ID,VISIT_AREA_NM,VISIT_START_YMD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION
2305200005,f_f000407,선비촌,2023-05-20,4.0,3.0,3.0
2305200006,f_f000407,어머니 손두부,2023-05-20,5.0,5.0,5.0
2305200007,f_f000407,영주 문화시장,2023-05-20,5.0,4.0,4.0
2305210002,f_f000407,전통북 집 식당,2023-05-21,3.0,2.0,2.0
2305210003,f_f000407,케이스 부티크 호텔 영주점,2023-05-21,4.0,3.0,4.0
2305210004,f_f000407,국립산림치유원 데 클로드,2023-05-21,4.0,4.0,4.0
2305210005,f_f000407,정도 나츠 본점,2023-05-21,4.0,4.0,4.0
2306080002,f_f000409,속초 IPARK 스위트,2023-06-08,4.0,5.0,4.0
2306080003,f_f000409,한화리조트 설악 쏘라노,2023-06-08,5.0,5.0,4.0
2306080004,f_f000409,척산 족욕공원,2023-06-08,3.0,3.0,4.0
2306080005,f_f000409,속초 IPARK 스위트,2023-06-08,4.0,4.0,4.0
2306080006,f_f000409,스타벅스 속초 DT점,2023-06-08,3.0,3.0,4.0
2306080007,f_f000409,수복기념탑,2023-06-08,4.0,5.0,5.0
2306080008,f_f000409,금이야 옥이야,2023-06-08,5.0,3.0,4.0
2306080009,f_f000409,속초 아이,2023-06-08,5.0,5.0,5.0
2306080010,f_f000409,버거킹 속초 DT점,2023-06-08,5.0,5.0,5.0
2306080011,f_f000409,청초호유원지,2023-06-08,5.0,5.0,5.0
2306080012,f_f000409,속초관광수산시장,2023-06-08,5.0,5.0,5.0
2306090001,f_f000409,GS25 속초 타워점,2023-06-09,5.0,5.0,5.0
2306090002,f_f000409,중앙 닭강정 엑스포 직영점,2023-06-09,4.0,5.0,5.0
2306090003,f_f000409,버거킹 속초 DT점,2023-06-09,5.0,5.0,5.0
2306090004,f_f000409,홍천 휴게소 서울 방향,2023-06-09,5.0,5.0,5.0
2305150002,f_f000411,소노캄델피노 AB동,2023-05-15,5.0,5.0,5.0
2305150003,f_f000411,홍천 휴게소 양양 방향,2023-05-15,4.0,3.0,4.0
2305150004,f_f000411,오베 르망 본점,2023-05-15,5.0,4.0,4.0
2305150005,f_f000411,델피노 오션 플레이,2023-05-15,5.0,5.0,5.0
2305150006,f_f000411,낙산사 홍련암,2023-05-15,5.0,4.0,4.0
2305150007,f_f000411,속초관광수산시장,2023-05-15,4.0,4.0,3.0
2305160001,f_f000411,김정옥 할머니순두부 본점,2023-05-16,5.0,3.0,4.0
2305160003,f_f000411,뮤지엄 산,2023-05-16,5.0,5.0,5.0
2305280002,f_f000412,나무에,2023-05-28,4.0,4.0,4.0
2305280003,f_f000412,경주월드,2023-05-28,5.0,5.0,5.0
2305280004,f_f000412,황련단길,2023-05-28,4.0,4.0,4.0
2305290002,f_f000412,카페와 하이 황리단길점,2023-05-29,4.0,4.0,4.0
2305290003,f_f000412,솔 솥 경주 황리 비단길점,2023-05-29,3.0,3.0,3.0
2305290004,f_f000412,대릉원,2023-05-29,4.0,3.0,4.0
2305290005,f_f000412,황련단길,2023-05-29,3.0,3.0,3.0
2306010002,f_f000413,맥도날드 서울역점,2023-06-01,3.0,3.0,3.0
2306010003,f_f000413,부엌 가락국숫집,2023-06-01,4.0,3.0,4.0
2306010004,f_f000413,부산시티투어 부산역 안내센터,2023-06-01,5.0,4.0,5.0
2306010005,f_f000413,국립 해양 박물관,2023-06-01,5.0,5.0,5.0
2306010006,f_f000413,한화리조트 해운대,2023-06-01,4.0,4.0,4.0
2306010007,f_f000413,요트 탈래,2023-06-01,3.0,3.0,3.0
2306010008,f_f000413,키친 보리에,2023-06-01,4.0,4.0,3.0
2306010009,f_f000413,한화리조트 해운대,2023-06-01,5.0,5.0,5.0
2306020001,f_f000413,사나 정,2023-06-02,5.0,5.0,5.0
2306020002,f_f000413,한화리조트 해운대,2023-06-02,5.0,5.0,5.0
2306020003,f_f000413,해운대 블루라인,2023-06-02,4.0,3.0,4.0
2306020005,f_f000413,해운대해수욕장,2023-06-02,5.0,5.0,5.0
2306020006,f_f000413,한화리조트 해운대,2023-06-02,5.0,5.0,5.0
2306030001,f_f000413,문 토스트 부산 서부버스터미널점,2023-06-03,5.0,5.0,5.0
2305160002,f_f000416,경주국립공원 남산지구,2023-05-16,5.0,5.0,5.0
2305160003,f_f000416,바람개비,2023-05-16,5.0,5.0,5.0
2305160004,f_f000416,마주,2023-05-16,5.0,5.0,5.0
2305160005,f_f000416,대릉원,2023-05-16,5.0,5.0,5.0
2305160006,f_f000416,황련단길,2023-05-16,5.0,5.0,5.0
2305160007,f_f000416,첨성대,2023-05-16,5.0,5.0,5.0
2306060002,f_f000417,롯데리조트 속초,2023-06-06,4.0,5.0,5.0
2306060003,f_f000417,가평휴게소 춘천 방향,2023-06-06,4.0,4.0,4.0
2306060004,f_f000417,롯데리조트 속초,2023-06-06,4.0,5.0,5.0
2306060005,f_f000417,외옹치해변,2023-06-06,5.0,5.0,5.0
2306060006,f_f000417,롯데리조트 속초,2023-06-06,5.0,5.0,5.0
2306060007,f_f000417,옛 고을 순두부,2023-06-06,5.0,5.0,5.0
2306060008,f_f000417,오베 르망 본점,2023-06-06,4.0,3.0,3.0
2306070002,f_f000417,속초 생대구,2023-06-07,4.0,4.0,4.0
2306070003,f_f000417,등대해수욕장,2023-06-07,4.0,4.0,4.0
2306070004,f_f000417,할리스 속초 영랑 해 변 DI 점,2023-06-07,4.0,4.0,4.0
2306070005,f_f000417,강촌레일파크 김유정역,2023-06-07,4.0,4.0,4.0
2306070006,f_f000417,춘천 산속에 닭갈비,2023-06-07,4.0,4.0,4.0
2305190002,f_f000419,씨크루즈호텔속초,2023-05-19,4.0,4.0,4.0
2305190003,f_f000419,속초 고속버스터미널,2023-05-19,5.0,5.0,5.0
2305190004,f_f000419,예스 닭강정,2023-05-19,5.0,5.0,5.0
2305190005,f_f000419,청초수물회,2023-05-19,4.0,4.0,3.0
2305190006,f_f000419,씨크루즈호텔속초,2023-05-19,4.0,4.0,4.0
2305190007,f_f000419,속초관광수산시장,2023-05-19,3.0,4.0,4.0
2305190008,f_f000419,홍천 휴게소 양양 방향,2023-05-19,4.0,4.0,4.0
2305200001,f_f000419,단천식당,2023-05-20,4.0,4.0,4.0
2305200002,f_f000419,개 배 선착장,2023-05-20,4.0,4.0,4.0
2305200003,f_f000419,브릭스 블록 482,2023-05-20,5.0,5.0,5.0
2305200004,f_f000419,새롬 맛집,2023-05-20,5.0,5.0,5.0
2305200005,f_f000419,예스 닭강정,2023-05-20,5.0,5.0,5.0
2305200006,f_f000419,속초해수욕장,2023-05-20,4.0,4.0,4.0
2305200007,f_f000419,롯데리아 속초 터미널점,2023-05-20,4.0,3.0,3.0
2305200008,f_f000419,원주휴게소 부산방향,2023-05-20,4.0,4.0,4.0
2305200009,f_f000419,인천종합터미널,2023-05-20,4.0,4.0,4.0
2305200002,f_f000422,김포국제공항 국내선,2023-05-20,5.0,5.0,5.0
2305200003,f_f000422,울산공항,2023-05-20,5.0,5.0,5.0
2305200004,f_f000422,하해 밀면,2023-05-20,3.0,3.0,3.0
2305200005,f_f000422,태화강 국가 정원,2023-05-20,5.0,5.0,5.0
2305200006,f_f000422,핸즈 커피 태화강 대공원점,2023-05-20,3.0,3.0,3.0
2305200007,f_f000422,대왕암공원,2023-05-20,5.0,5.0,5.0
2305200008,f_f000422,인벤션 빌 (에어비앤비),2023-05-20,3.0,3.0,3.0
2305210001,f_f000422,울산 시외버스터미널,2023-05-21,4.0,4.0,4.0
2305210002,f_f000422,경주 시외버스터미널,2023-05-21,4.0,3.0,3.0
2305210003,f_f000422,경주월드,2023-05-21,5.0,5.0,5.0
2305210004,f_f000422,중앙 야시장,2023-05-21,4.0,4.0,4.0
2305210005,f_f000422,그랜드파크 아파트 (에어비앤비),2023-05-21,5.0,5.0,5.0
2305220001,f_f000422,마시 좋은 집,2023-05-22,5.0,5.0,5.0
2305220002,f_f000422,카페 미실,2023-05-22,3.0,3.0,3.0
2305220003,f_f000422,대맥 명가 찰보리빵 본점,2023-05-22,3.0,3.0,3.0
2305220004,f_f000422,신경주역,2023-05-22,4.0,3.0,3.0
2305220005,f_f000422,행신역,2023-05-22,4.0,3.0,3.0
2305270002,f_f000423,김포국제공항 국내선,2023-05-27,4.0,5.0,5.0
2305270003,f_f000423,선농제,2023-05-27,4.0,3.0,3.0
2305270004,f_f000423,바람의 언덕,2023-05-27,4.0,4.0,4.0
2305270005,f_f000423,거제 파노라마 케이블카,2023-05-27,4.0,2.0,3.0
2305270006,f_f000423,아침 고요 키즈 풀빌라 펜션,2023-05-27,3.0,2.0,2.0
2305280001,f_f000423,배스킨라빈스 소노 카메 거제점,2023-05-28,4.0,4.0,4.0
2305280002,f_f000423,구조라 유람선 터미널,2023-05-28,4.0,3.0,3.0
2305280003,f_f000423,외도 보타니아,2023-05-28,4.0,3.0,3.0
2305280004,f_f000423,미스터 아빠,2023-05-28,3.0,2.0,2.0
2305280006,f_f000423,아침 고요 키즈 풀빌라 펜션,2023-05-28,3.0,2.0,2.0
2305290001,f_f000423,뱃말 칼국수 김밥 거제 장목점,2023-05-29,4.0,4.0,4.0
2305290002,f_f000423,심해,2023-05-29,4.0,4.0,4.0
2305290003,f_f000423,매미성,2023-05-29,4.0,3.0,3.0
2305290004,f_f000423,김해국제공항 국내선 청사,2023-05-29,4.0,4.0,4.0
2305220002,f_f000424,가평휴게소 춘천 방향,2023-05-22,5.0,5.0,5.0
2305220003,f_f000424,속초세관 설악과,2023-05-22,5.0,5.0,5.0
2305220004,f_f000424,남경 막국수,2023-05-22,4.0,4.0,4.0
2305220005,f_f000424,모자가 리비,2023-05-22,5.0,5.0,5.0
2305220006,f_f000424,대포항,2023-05-22,4.0,4.0,4.0
2305220007,f_f000424,속초관광수산시장,2023-05-22,3.0,3.0,3.0
2305220008,f_f000424,속초세관 설악과,2023-05-22,5.0,5.0,5.0
2305230001,f_f000424,대청마루,2023-05-23,3.0,3.0,3.0
2305230002,f_f000424,스타벅스 설악 쏘라 노점,2023-05-23,5.0,5.0,5.0
2305230003,f_f000424,금강산 화암사,2023-05-23,5.0,5.0,5.0
2305230004,f_f000424,속초 아이,2023-05-23,4.0,4.0,4.0
2305230005,f_f000424,속초해수욕장,2023-05-23,5.0,5.0,5.0
2305230006,f_f000424,썬 활어,2023-05-23,5.0,5.0,5.0
2305230007,f_f000424,영랑호,2023-05-23,5.0,5.0,5.0
2305230008,f_f000424,속초세관 설악과,2023-05-23,5.0,5.0,5.0
2305240001,f_f000424,속초관광수산시장,2023-05-24,5.0,5.0,5.0
2305240002,f_f000424,아야진해수욕장,2023-05-24,5.0,5.0,5.0
2305240003,f_f000424,바다정원,2023-05-24,4.0,3.0,4.0
2305240004,f_f000424,잿놀이,2023-05-24,5.0,5.0,5.0
2305260003,f_f000426,로운 샤부샤부 서면 NC 점,2023-05-26,5.0,4.0,4.0
2305260004,f_f000426,NC백화점 서면점,2023-05-26,5.0,5.0,5.0
2305270001,f_f000426,서면 데시앙 스튜디오 오피스텔,2023-05-27,5.0,5.0,5.0
2305270002,f_f000426,서면 데시앙 스튜디오 오피스텔,2023-05-27,5.0,5.0,5.0
2305270003,f_f000426,고 짚,2023-05-27,5.0,5.0,5.0
2305270004,f_f000426,서면 1번가,2023-05-27,4.0,3.0,3.0
2305270005,f_f000426,스타벅스 서면으로 R 점,2023-05-27,4.0,5.0,5.0
2305280001,f_f000426,꼬쇼네,2023-05-28,5.0,5.0,5.0
2305280002,f_f000426,국립 해양 박물관,2023-05-28,5.0,5.0,5.0
2305280003,f_f000426,부산 벙커인 오일 청구 주유소,2023-05-28,4.0,3.0,3.0
2305150002,f_f000428,맥도날드 동해 DT점,2023-05-15,4.0,5.0,4.0
2305150003,f_f000428,맷돌 손두부,2023-05-15,4.0,4.0,4.0
2305150004,f_f000428,울진 왕피천공원,2023-05-15,4.0,5.0,5.0
2305150005,f_f000428,커피방,2023-05-15,5.0,5.0,5.0
2305150006,f_f000428,촛대바위,2023-05-15,4.0,3.0,3.0
2305150007,f_f000428,세상의 모든 아침 펜션,2023-05-15,4.0,4.0,4.0
2305150008,f_f000428,망양휴게소,2023-05-15,3.0,3.0,3.0
2305150009,f_f000428,세상의 모든 아침 펜션,2023-05-15,4.0,4.0,4.0
2305160001,f_f000428,망양해수욕장 텐트촌,2023-05-16,4.0,4.0,4.0
2305160002,f_f000428,일 미리 금계 찜닭 울진점,2023-05-16,4.0,3.0,3.0
2305160003,f_f000428,세상의 모든 아침 펜션,2023-05-16,4.0,4.0,4.0
2305170001,f_f000428,사천면옥,2023-05-17,5.0,4.0,5.0
2305240002,f_f000430,역전 가락국수 41 강남 터미널점,2023-05-24,5.0,5.0,5.0
2305240003,f_f000430,서울고속버스터미널(경부),2023-05-24,5.0,5.0,5.0
2305240004,f_f000430,통영종합버스터미널,2023-05-24,5.0,5.0,5.0
2305240005,f_f000430,원조 통영 돼지국밥,2023-05-24,3.0,3.0,3.0
2305240006,f_f000430,다락방 친구들 게스트하우스,2023-05-24,5.0,5.0,5.0
2305240007,f_f000430,통영 케이블카,2023-05-24,5.0,5.0,5.0
2305240008,f_f000430,이순신공원,2023-05-24,5.0,3.0,5.0
2305240009,f_f000430,남망산 조각 공원,2023-05-24,4.0,4.0,4.0
2305240010,f_f000430,강구안,2023-05-24,4.0,4.0,4.0
2305240012,f_f000430,다락방 친구들 게스트하우스,2023-05-24,4.0,4.0,4.0
2305240013,f_f000430,서프랑,2023-05-24,4.0,4.0,4.0
2305240014,f_f000430,통영 삼도수군통제영,2023-05-24,4.0,4.0,4.0
2305240015,f_f000430,다락방 친구들 게스트하우스,2023-05-24,5.0,5.0,5.0
2305250002,f_f000430,서프랑 99계단,2023-05-25,4.0,4.0,4.0
2305250003,f_f000430,북포리,2023-05-25,5.0,5.0,5.0
2305250004,f_f000430,통영항 여객선 터미널,2023-05-25,5.0,5.0,5.0
2305250005,f_f000430,욕지항,2023-05-25,5.0,5.0,5.0
2305250006,f_f000430,욕지도 블루 씨 카페,2023-05-25,4.0,4.0,4.0
2305250007,f_f000430,욕지도 제3출렁 다리,2023-05-25,5.0,5.0,5.0
2305250008,f_f000430,욕지도 제2출렁 다리,2023-05-25,5.0,5.0,5.0
2305250009,f_f000430,욕지도 제1출렁 다리,2023-05-25,5.0,5.0,5.0
2305250010,f_f000430,새 천년기념공원,2023-05-25,4.0,3.0,4.0
2305250011,f_f000430,욕지항 여객선 터미널,2023-05-25,4.0,4.0,4.0
2305250012,f_f000430,통영항 여객선 터미널,2023-05-25,4.0,4.0,4.0
2305250013,f_f000430,다락방 게스트하우스,2023-05-25,5.0,5.0,5.0
2305250014,f_f000430,김밥천국 통영 1호점,2023-05-25,5.0,5.0,5.0
2305250015,f_f000430,통영운하 조망공원,2023-05-25,5.0,5.0,5.0
2305250016,f_f000430,해저터널,2023-05-25,4.0,4.0,4.0
2305250017,f_f000430,다락방 친구들 게스트하우스,2023-05-25,4.0,4.0,4.0
2305260001,f_f000430,통영산 장어 시락국,2023-05-26,3.0,3.0,3.0
2305260002,f_f000430,통영시립 박물관,2023-05-26,4.0,4.0,3.0
2305260003,f_f000430,충렬사,2023-05-26,5.0,5.0,5.0
2305260004,f_f000430,동피랑 벽화마을,2023-05-26,5.0,5.0,5.0
2305260005,f_f000430,김밥천국 통영 1호점,2023-05-26,4.0,4.0,4.0
2305260006,f_f000430,통 연달아 공원 달에 전망대,2023-05-26,4.0,3.0,3.0
2305260007,f_f000430,맨해튼 모텔,2023-05-26,3.0,3.0,3.0
2305260008,f_f000430,맨해튼 모텔,2023-05-26,3.0,3.0,3.0
2305260009,f_f000430,홍콩반점 41 거제 고현터미널점,2023-05-26,5.0,5.0,5.0
2305260010,f_f000430,거제도 현 시장,2023-05-26,3.0,3.0,3.0
2305260011,f_f000430,신촌 정류장,2023-05-26,4.0,4.0,4.0
2305270001,f_f000430,고현 버스터미널,2023-05-27,4.0,4.0,4.0
2305270002,f_f000430,포항터미널,2023-05-27,4.0,4.0,4.0
2305270003,f_f000430,만촌 식당,2023-05-27,4.0,4.0,4.0
2305270004,f_f000430,환호공원 스페이스 워크,2023-05-27,5.0,5.0,5.0
2305270005,f_f000430,환호공원 포항시립미술관,2023-05-27,5.0,5.0,5.0
2305270006,f_f000430,영일대해수욕장,2023-05-27,5.0,5.0,5.0
2305270007,f_f000430,동빈나루게스트하우스,2023-05-27,4.0,4.0,4.0
2305270008,f_f000430,강변체육공원,2023-05-27,5.0,5.0,5.0
2305270009,f_f000430,동빈나루게스트하우스,2023-05-27,4.0,4.0,4.0
2305270010,f_f000430,동빈나루 카페,2023-05-27,5.0,5.0,5.0
2305270011,f_f000430,동빈나루게스트하우스,2023-05-27,4.0,4.0,4.0
2305280002,f_f000430,구룡포 일본인 가옥거리,2023-05-28,5.0,5.0,5.0
2305280003,f_f000430,구룡포 근대역사관,2023-05-28,5.0,5.0,5.0
2305280004,f_f000430,옥 초밥,2023-05-28,5.0,5.0,5.0
2305280005,f_f000430,영일대해수욕장,2023-05-28,5.0,5.0,5.0
2305280006,f_f000430,스타벅스 포항영일 대비치점,2023-05-28,5.0,5.0,5.0
2305280007,f_f000430,동빈나루 카페,2023-05-28,5.0,5.0,5.0
2305280008,f_f000430,포항역,2023-05-28,5.0,5.0,5.0
2305280009,f_f000430,서울역,2023-05-28,5.0,5.0,5.0
2305210003,f_f000431,경기 광주 휴게소 원주 방향,2023-05-21,4.0,4.0,4.0
2305210005,f_f000431,갤러리 밥스,2023-05-21,5.0,5.0,5.0
2305210006,f_f000431,강릉 중앙시장 지하 어 시장,2023-05-21,3.0,3.0,3.0
2305210007,f_f000431,라라 피크니카,2023-05-21,5.0,5.0,5.0
2305230002,f_f000432,커피고,2023-05-23,4.0,3.0,3.0
2305230003,f_f000432,백촌 막국수,2023-05-23,4.0,4.0,4.0
2305230004,f_f000432,아야진해수욕장,2023-05-23,4.0,4.0,4.0
2305230005,f_f000432,롯데리조트 속초,2023-05-23,3.0,3.0,3.0
2305230006,f_f000432,속초 아이,2023-05-23,3.0,3.0,3.0
2305230008,f_f000432,속초관광수산시장,2023-05-23,4.0,4.0,4.0
2305230009,f_f000432,롯데리조트 속초,2023-05-23,3.0,3.0,3.0
2305240001,f_f000432,카페 플레이트,2023-05-24,3.0,3.0,3.0
2305240002,f_f000432,롯데리조트 워터파크,2023-05-24,3.0,3.0,3.0
2305240003,f_f000432,속초해수욕장,2023-05-24,4.0,3.0,3.0
2305240004,f_f000432,88생선 구이,2023-05-24,3.0,2.0,3.0
2305240005,f_f000432,속초관광수산시장,2023-05-24,4.0,4.0,4.0
2305240006,f_f000432,롯데리조트 속초 R9 펍,2023-05-24,3.0,2.0,2.0
2305240007,f_f000432,롯데리조트 속초,2023-05-24,3.0,2.0,3.0
2305250001,f_f000432,감나무집,2023-05-25,4.0,3.0,4.0
2305250002,f_f000432,롯데리조트 속초,2023-05-25,3.0,2.0,3.0
2305250003,f_f000432,외옹치해변,2023-05-25,3.0,3.0,3.0
2305250004,f_f000432,김영애 할머니순두부 본점,2023-05-25,4.0,4.0,4.0
2305260002,f_f000434,속초 시외버스터미널,2023-05-26,5.0,5.0,5.0
2305270002,f_f000434,투썸플레이스 속초 서희 더베이점,2023-05-27,3.0,4.0,3.0
2305270003,f_f000434,속초관광수산시장,2023-05-27,5.0,5.0,5.0
2305270004,f_f000434,왕과 탕후루 속초 중앙점,2023-05-27,5.0,5.0,5.0
2305270005,f_f000434,인생 네 컷 속초 중앙시장점,2023-05-27,5.0,5.0,5.0
2305270006,f_f000434,청초담,2023-05-27,5.0,5.0,5.0
2305280002,f_f000434,장미 경양식,2023-05-28,5.0,5.0,5.0
2305280003,f_f000434,무량사,2023-05-28,3.0,3.0,3.0
2305200002,f_f000435,연꽃 놀이터,2023-05-20,5.0,5.0,5.0
2305200003,f_f000435,사명대사 대나무 숲길,2023-05-20,5.0,5.0,5.0
2305200004,f_f000435,사명대사 기념관,2023-05-20,5.0,5.0,5.0
2305200005,f_f000435,사명대사 추모광장 및 중촌리 저수지 전망대,2023-05-20,5.0,5.0,5.0
2305200006,f_f000435,채선당 PLUS 양산 물금점,2023-05-20,5.0,5.0,5.0
2305200002,f_f000440,대구대학교 중앙박물관,2023-05-20,5.0,5.0,5.0
2305200003,f_f000440,숙소,2023-05-20,5.0,5.0,5.0
2305200004,f_f000440,수승대관광지,2023-05-20,4.0,5.0,5.0
2305200005,f_f000440,수승대 출렁다리,2023-05-20,4.0,4.0,4.0
2305200007,f_f000440,숙소,2023-05-20,5.0,5.0,5.0
2305210001,f_f000440,거창 창포원,2023-05-21,5.0,5.0,5.0
2305280001,f_f000441,경상북도교육청 발명체험교육관,2023-05-28,5.0,5.0,5.0
2305280003,f_f000441,황남 짬뽕,2023-05-28,4.0,3.0,3.0
2305280004,f_f000441,경주 전동 놀이터,2023-05-28,3.0,2.0,2.0
2305280005,f_f000441,첨성대,2023-05-28,5.0,5.0,5.0
2305270002,f_f000442,영천축산농협 한우플라자,2023-05-27,5.0,5.0,5.0
2305270003,f_f000442,영천 향교 대성전,2023-05-27,3.0,2.0,3.0
2305270004,f_f000442,포은 정몽주 생가,2023-05-27,4.0,3.0,5.0
2305270006,f_f000442,영천 오일장,2023-05-27,4.0,5.0,5.0
2305270007,f_f000442,흥부 주유소,2023-05-27,3.0,3.0,3.0
2305270008,f_f000442,황남빵 주차장,2023-05-27,5.0,5.0,5.0
2305270009,f_f000442,CU 경주 불국사점,2023-05-27,5.0,5.0,5.0
2305270010,f_f000442,푸른 산 유스텔,2023-05-27,4.0,5.0,5.0
2305280001,f_f000442,경주 하록 풀빌라,2023-05-28,5.0,5.0,5.0
2305280002,f_f000442,불국사,2023-05-28,5.0,5.0,5.0
2305280003,f_f000442,뉴전주식당,2023-05-28,3.0,3.0,3.0
2305280004,f_f000442,경주농협 하나로마트 본점,2023-05-28,5.0,5.0,5.0
2305290001,f_f000442,국립경주박물관 어린이 박물관,2023-05-29,5.0,4.0,5.0
2305290002,f_f000442,라이,2023-05-29,5.0,5.0,5.0
2305290003,f_f000442,경주 버드파크,2023-05-29,4.0,2.0,3.0
2305290004,f_f000442,영천축산농협 한우플라자,2023-05-29,5.0,5.0,5.0
2306030003,f_f000444,오죽헌,2023-06-03,5.0,5.0,5.0
2306030004,f_f000444,오죽 관,2023-06-03,5.0,5.0,5.0
2306030005,f_f000444,경포해수욕장,2023-06-03,4.0,4.0,4.0
2306040002,f_f000444,홍천 동키 마을,2023-06-04,4.0,4.0,4.0
2305150002,f_f000445,스카이베이 호텔 경포,2023-05-15,5.0,5.0,5.0
2305150003,f_f000445,강릉역,2023-05-15,5.0,5.0,5.0
2305150004,f_f000445,스카이베이 경포 호라이즌앳20,2023-05-15,5.0,5.0,5.0
2305150005,f_f000445,경포해수욕장,2023-05-15,5.0,5.0,5.0
2305150006,f_f000445,스카이베이 호텔 경포,2023-05-15,5.0,5.0,5.0
2305160001,f_f000445,스카이베이 호텔 경포,2023-05-16,5.0,5.0,5.0
2305160002,f_f000445,싱글벙글 찜,2023-05-16,5.0,5.0,5.0
2305160003,f_f000445,물품 닭 본점,2023-05-16,3.0,3.0,3.0
2305170001,f_f000445,스카이베이 호텔 경포,2023-05-17,5.0,5.0,5.0
2305170002,f_f000445,꼬육꼬밥 육회 꼬막 강릉점,2023-05-17,5.0,5.0,5.0
2305170003,f_f000445,경포해수욕장,2023-05-17,5.0,5.0,5.0
2305170004,f_f000445,루이 식당,2023-05-17,4.0,4.0,4.0
2305170005,f_f000445,BHC치킨 스카이베이 경포 호텔점,2023-05-17,5.0,5.0,5.0
2305180001,f_f000445,스카이베이 호텔 경포,2023-05-18,5.0,5.0,5.0
2305180002,f_f000445,용궁 사우나,2023-05-18,5.0,5.0,5.0
2305190001,f_f000445,더 다 온,2023-05-19,5.0,5.0,5.0
2305190002,f_f000445,쉘 팩토리,2023-05-19,3.0,3.0,3.0
2305190003,f_f000445,다 봄,2023-05-19,4.0,4.0,4.0
2305190005,f_f000445,인생 네 컷 강릉 대학로직영점,2023-05-19,5.0,5.0,5.0
2305190006,f_f000445,빨간 삼겹살,2023-05-19,5.0,5.0,5.0
2305190007,f_f000445,주룩주룩 양조장,2023-05-19,3.0,3.0,3.0
2305190008,f_f000445,별일 없이 산다,2023-05-19,5.0,5.0,5.0
2305200001,f_f000445,더 다 온,2023-05-20,5.0,5.0,5.0
2305200002,f_f000445,마크 모예 베이글바,2023-05-20,5.0,5.0,5.0
2305200003,f_f000445,CGV 강릉,2023-05-20,5.0,5.0,5.0
2305200004,f_f000445,강릉에 컷 중앙시장점,2023-05-20,5.0,5.0,5.0
2305200005,f_f000445,강릉 중앙시장,2023-05-20,5.0,5.0,5.0
2305200006,f_f000445,버드나무 브루어리,2023-05-20,5.0,5.0,5.0
2305210002,f_f000445,형제 칼국수,2023-05-21,4.0,4.0,4.0
2305210003,f_f000445,삐삐,2023-05-21,5.0,5.0,5.0
2305210004,f_f000445,마크 모예 베이글바,2023-05-21,5.0,5.0,5.0
2305210005,f_f000445,강릉역,2023-05-21,5.0,5.0,5.0
2305260003,f_f000446,마운틴 87,2023-05-26,4.0,5.0,5.0
2305270001,f_f000446,면사무소 옆,2023-05-27,4.0,3.0,4.0
2305270002,f_f000446,마운틴 87,2023-05-27,4.0,5.0,5.0
2305270002,f_f000447,활옥 동굴,2023-05-27,5.0,4.0,5.0
2305270003,f_f000447,국립 충주 기상과학관,2023-05-27,4.0,3.0,4.0
2305270004,f_f000447,구첩 밥상,2023-05-27,4.0,4.0,4.0
2305270005,f_f000447,별마로 천문대,2023-05-27,5.0,5.0,5.0
2305270008,f_f000447,망경대산 자연휴양림,2023-05-27,5.0,5.0,5.0
2305280001,f_f000447,한반도 뗏목마을,2023-05-28,5.0,5.0,5.0
2305280002,f_f000447,선돌 관광지,2023-05-28,3.0,3.0,3.0
2305280003,f_f000447,영월 서부시장,2023-05-28,4.0,4.0,4.0
2305280004,f_f000447,청학동,2023-05-28,4.0,4.0,4.0
2305280005,f_f000447,망경대산 자연휴양림,2023-05-28,4.0,4.0,4.0
2305280006,f_f000447,망경대산 자연휴양림,2023-05-28,5.0,5.0,5.0
2305290001,f_f000447,치악휴게소 춘천 방향,2023-05-29,4.0,4.0,4.0
2305290002,f_f000447,치악휴게소 춘천 방향,2023-05-29,4.0,4.0,4.0
2305290003,f_f000447,NC백화점 송파점,2023-05-29,4.0,4.0,4.0
2305260002,f_f000448,어반 스테이 속초 해변,2023-05-26,4.0,4.0,4.0
2305260003,f_f000448,홍천 휴게소 양양 방향,2023-05-26,3.0,3.0,3.0
2305260004,f_f000448,속초 고속버스터미널,2023-05-26,4.0,5.0,4.0
2305260005,f_f000448,서울고속버스터미널(경부),2023-05-26,4.0,5.0,4.0
2305260006,f_f000448,속초 아이,2023-05-26,5.0,5.0,5.0
2305260007,f_f000448,속초해수욕장,2023-05-26,5.0,5.0,5.0
2305260008,f_f000448,대경호,2023-05-26,5.0,5.0,5.0
2305260009,f_f000448,속초관광수산시장,2023-05-26,5.0,5.0,5.0
2305260010,f_f000448,민우당 서림,2023-05-26,5.0,5.0,5.0
2305260011,f_f000448,옥란 푸딩,2023-05-26,5.0,5.0,5.0
2305270001,f_f000448,바람꽃 해녀마을 낙산점,2023-05-27,5.0,5.0,5.0
2305270002,f_f000448,낙산사,2023-05-27,5.0,5.0,5.0
2305270003,f_f000448,통 큰 새우 4호,2023-05-27,5.0,4.0,4.0
2305270004,f_f000448,어반 스테이 속초 해변,2023-05-27,4.0,4.0,4.0
2305280002,f_f000448,보사노바 커피 로프터스 속초점,2023-05-28,3.0,3.0,3.0
2305280003,f_f000448,속초 고속버스터미널,2023-05-28,4.0,5.0,4.0
