TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,CLUSTER
e000406,여,60,3대 동반 여행(친척 포함),전곡선사 박물관,2,1.0
e000406,여,60,3대 동반 여행(친척 포함),놀자 숲,6,1.0
e000407,여,50,3인 이상 여행(가족 외),서해랑 제부도 해상 케이블카 전곡 정류장,13,2.0
e000407,여,50,3인 이상 여행(가족 외),제부도 해안산책로,1,2.0
e000407,여,50,3인 이상 여행(가족 외),서해랑 제부도 해상 케이블카 제부정류장,13,2.0
e000409,여,60,자녀 동반 여행,평택시 농업 생태원,1,2.0
e000409,여,60,자녀 동반 여행,행담도 휴게소 양방향,12,2.0
e000412,여,20,나홀로 여행,포토 이즘 컬러 드 수원 행궁점,12,0.0
e000412,여,20,나홀로 여행,기글드제니,4,0.0
e000412,여,20,나홀로 여행,행궁동 벽화마을,13,0.0
e000412,여,20,나홀로 여행,수원 화성,2,0.0
e000412,여,20,나홀로 여행,수원 전통문화관 전통식생활 체험관,13,0.0
e000418,여,40,자녀 동반 여행,한탄강 생태경관 단지,8,2.0
e000418,여,40,자녀 동반 여행,전곡선사 박물관,2,2.0
e000422,여,40,나홀로 여행,코트야드 메리어트 서울남대문 모모라운지&모먼츠라운지,12,0.0
e000422,여,40,나홀로 여행,남대문시장,4,0.0
e000422,여,40,나홀로 여행,국립고궁박물관,2,0.0
e000422,여,40,나홀로 여행,대한민국역사박물관,2,0.0
e000422,여,40,나홀로 여행,교보문고 광화문점,4,0.0
e000422,여,40,나홀로 여행,웨스틴조선 서울,4,0.0
e000422,여,40,나홀로 여행,명동거리,4,0.0
e000422,여,40,나홀로 여행,서울 드래건 시티 알라 메종 와인 다인,4,0.0
e000422,여,40,나홀로 여행,국립중앙박물관,2,0.0
e000425,여,30,자녀 동반 여행,제부도 갯벌체험장,1,2.0
e000429,여,40,자녀 동반 여행,아라김포여객터미널,7,2.0
e000429,여,40,자녀 동반 여행,현대 프리미엄 아울렛 김포점,4,2.0
e000430,남,20,나홀로 여행,센트럴파크,1,1.0
e000430,남,20,나홀로 여행,포레스트아웃팅스 송도점,4,1.0
e000430,남,20,나홀로 여행,마이랜드,6,1.0
e000430,남,20,나홀로 여행,풍미,4,1.0
e000430,남,20,나홀로 여행,써브웨이 부평중앙점,4,1.0
e000430,남,20,나홀로 여행,스퀘어 세븐 주차장,3,1.0
e000430,남,20,나홀로 여행,청라 호수 공원,7,1.0
e000430,남,20,나홀로 여행,청라 창해 문화공원,7,1.0
e000432,여,20,2인 가족 여행,수원 KT위즈 파크,5,2.0
e000432,여,20,2인 가족 여행,포 포인츠 바이 쉐라톤 수원 호텔,12,2.0
e000432,여,20,2인 가족 여행,효원공원 월화원,1,2.0
e000432,여,20,2인 가족 여행,행리단길,4,2.0
e000432,여,20,2인 가족 여행,수원 화성,2,2.0
e000433,여,20,2인 여행(가족 외),강화 루지,13,0.0
e000433,여,20,2인 여행(가족 외),강화 캠핑파크,13,0.0
e000435,여,40,3인 이상 여행(가족 외),국립과천과학관,3,2.0
e000435,여,40,3인 이상 여행(가족 외),마이 알레 과천 빌리지 카페,4,2.0
e000438,남,40,자녀 동반 여행,비케이 에너지 석산 주유소,12,0.0
e000438,남,40,자녀 동반 여행,전쟁기념관,2,0.0
e000438,남,40,자녀 동반 여행,효창공원 백범 김구기념관,2,0.0
e000438,남,40,자녀 동반 여행,안녕 인사동,4,0.0
e000438,남,40,자녀 동반 여행,인사동 문화의 거리,4,0.0
e000438,남,40,자녀 동반 여행,서대문형무소 역사관,2,0.0
e000438,남,40,자녀 동반 여행,서울숲,1,0.0
e000438,남,40,자녀 동반 여행,조계사,2,0.0
e000438,남,40,자녀 동반 여행,광화문광장,2,0.0
e000438,남,40,자녀 동반 여행,탑골공원,2,0.0
e000438,남,40,자녀 동반 여행,청계천,13,0.0
e000438,남,40,자녀 동반 여행,마로니에공원,3,0.0
e000445,남,30,2인 가족 여행,포천농협 하나로마트 신북점,4,1.0
e000445,남,30,2인 가족 여행,현대 프리미엄 아울렛 스페이스원,4,1.0
e000447,여,30,자녀 동반 여행,삼상리 마켓,13,0.0
e000447,여,30,자녀 동반 여행,송추계곡,1,0.0
e000448,남,30,자녀 동반 여행,김포함상공원,13,1.0
e000448,남,30,자녀 동반 여행,옥토끼우주센터,2,1.0
e000448,남,30,자녀 동반 여행,오두돈대,2,1.0
e000448,남,30,자녀 동반 여행,선학 감리교회,2,1.0
