TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,VISIT_AREA_NM,TRAVEL_PERSONA
e008364,남,30,나홀로 여행,08,스타필드 시티 위례,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션
e008364,남,30,나홀로 여행,08,위례 중앙 타워,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션
e008364,남,30,나홀로 여행,08,후 식당,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션
e008364,남,30,나홀로 여행,08,파리 공방 카페,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션
e008364,남,30,나홀로 여행,08,CGV 스타필드 시티 위례,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션
e008369,여,20,2인 여행(가족 외),08,에버랜드 고딕 기프트,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션
e008369,여,20,2인 여행(가족 외),08,에버랜드 판다 월드,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션
e008369,여,20,2인 여행(가족 외),08,에버랜드 차이나 문,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션
e008369,여,20,2인 여행(가족 외),08,에버랜드 범퍼카,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션
e008369,여,20,2인 여행(가족 외),08,에버랜드 정문 주차장,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션
e008369,여,20,2인 여행(가족 외),08,광야@ 에버랜드점,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션
e008369,여,20,2인 여행(가족 외),08,에버랜드 그랜드 엠포리엄,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션
e008369,여,20,2인 여행(가족 외),08,온더보더 에버랜드점,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션
e008390,남,20,2인 여행(가족 외),08,장안문 근처 거리,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션
e008390,남,20,2인 여행(가족 외),08,화성행궁,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션
