antecedents,consequents,support,confidence
frozenset({'CLUSTER_20'}),frozenset({'황련단길'}),0.0004981733643307871,0.05769230769230768
frozenset({'CLUSTER_20'}),frozenset({'첨성대'}),0.0004981733643307871,0.05769230769230768
frozenset({'CLUSTER_20'}),frozenset({'대릉원'}),0.00033211557622052476,0.038461538461538464
frozenset({'CLUSTER_20'}),frozenset({'불국사'}),0.00033211557622052476,0.038461538461538464
frozenset({'불국사'}),frozenset({'CLUSTER_20'}),0.00033211557622052476,0.03125
frozenset({'CLUSTER_20'}),frozenset({'전주한옥마을'}),0.00033211557622052476,0.038461538461538464
frozenset({'CLUSTER_20'}),frozenset({'동궁과 월지'}),0.00033211557622052476,0.038461538461538464
frozenset({'CLUSTER_20'}),frozenset({'스누피가든'}),0.00033211557622052476,0.038461538461538464
frozenset({'스누피가든'}),frozenset({'CLUSTER_20'}),0.00033211557622052476,0.03333333333333334
frozenset({'비자림'}),frozenset({'CLUSTER_20'}),0.00033211557622052476,0.03278688524590164
frozenset({'CLUSTER_20'}),frozenset({'비자림'}),0.00033211557622052476,0.038461538461538464
frozenset({'CLUSTER_20'}),frozenset({'김녕해수욕장'}),0.00033211557622052476,0.038461538461538464
frozenset({'CLUSTER_20'}),frozenset({'서귀포 매일 올레시장'}),0.00033211557622052476,0.038461538461538464
frozenset({'월정리 해수욕장'}),frozenset({'CLUSTER_20'}),0.00033211557622052476,0.030303030303030307
frozenset({'CLUSTER_20'}),frozenset({'월정리 해수욕장'}),0.00033211557622052476,0.038461538461538464
frozenset({'CLUSTER_20'}),frozenset({'도두동 무지개 해안도로'}),0.00033211557622052476,0.038461538461538464
frozenset({'CLUSTER_20'}),frozenset({'성산일출봉'}),0.00033211557622052476,0.038461538461538464
frozenset({'CLUSTER_20'}),frozenset({'우도'}),0.00033211557622052476,0.038461538461538464
frozenset({'CLUSTER_26'}),frozenset({'화성행궁'}),0.00016605778811026238,0.1
frozenset({'CLUSTER_26'}),frozenset({'불국사'}),0.00016605778811026238,0.1
