TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,VISIT_AREA_NM,CLUSTER_NEW
g001206,1,0.5,2인 여행(가족 외),이순신광장,16
g005153,1,1.0,3인 이상 여행(가족 외),봉대산,28
g005153,1,1.0,3인 이상 여행(가족 외),홀통해수욕장,28
g005153,1,1.0,3인 이상 여행(가족 외),무안황토 갯벌랜드,28
g005153,1,1.0,3인 이상 여행(가족 외),무안군 전통시장,28
g005153,1,1.0,3인 이상 여행(가족 외),무안 회산백련지,28
g005153,1,1.0,3인 이상 여행(가족 외),무주 전통생활문화체험관,28
g005153,1,1.0,3인 이상 여행(가족 외),불갑사,28
g005153,1,1.0,3인 이상 여행(가족 외),불갑산,28
g007729,1,0.0,2인 여행(가족 외),롯데백화점 대전점,5
g000418,0,0.5,나홀로 여행,무녀도,12
g000418,0,0.5,나홀로 여행,장자대교,12
g000418,0,0.5,나홀로 여행,스튜디오 247,12
g000418,0,0.5,나홀로 여행,신뮤지엄카페,12
g006130,1,0.5,자녀 동반 여행,백제문화 단지,17
g006130,1,0.5,자녀 동반 여행,롯데리조트 부여 아쿠아 가든,17
g006130,1,0.5,자녀 동반 여행,롯데 아웃렛 부여점,17
g006130,1,0.5,자녀 동반 여행,무드 빌리지,17
g011242,1,0.0,3인 이상 여행(가족 외),포토 그레이 천안시 불당점,4
g011242,1,0.0,3인 이상 여행(가족 외),포토이즘 컬러 드 신분당점,4
g011242,1,0.0,3인 이상 여행(가족 외),올리브영 천안시 불당점,4
g001095,1,0.5,3인 이상 여행(가족 외),한화생명 이글스 파크,16
g001095,1,0.5,3인 이상 여행(가족 외),더 벙커 게임존,16
g001095,1,0.5,3인 이상 여행(가족 외),유성호텔 대온천 탕,16
g001095,1,0.5,3인 이상 여행(가족 외),트래블 라운지,16
g005594,1,0.25,나홀로 여행,국립현대미술관 청주,11
g005594,1,0.25,나홀로 여행,문화 제조창 본관,11
g005594,1,0.25,나홀로 여행,다이소 청주본점,11
g000536,0,1.0,2인 가족 여행,계백장군유적 전승지,25
g000536,0,1.0,2인 가족 여행,돈암서원,25
g000536,0,1.0,2인 가족 여행,김장생 선생 묘소 일원,25
g000536,0,1.0,2인 가족 여행,탑정저수지,25
g000536,0,1.0,2인 가족 여행,관촉사 석조미륵보살입상,25
g000536,0,1.0,2인 가족 여행,칠갑광장,25
g000536,0,1.0,2인 가족 여행,천장화 출렁다리,25
g000536,0,1.0,2인 가족 여행,공산성,25
g000536,0,1.0,2인 가족 여행,공주 무령왕릉과 공주 박물관,25
g000536,0,1.0,2인 가족 여행,마곡사,25
g000536,0,1.0,2인 가족 여행,현충사,25
g010824,0,1.0,나홀로 여행,독립기념관,25
g001977,1,1.0,3인 이상 여행(가족 외),박달재 자연휴양림,27
g001977,1,1.0,3인 이상 여행(가족 외),포레스트 리솜 해브나인스파,27
g001977,1,1.0,3인 이상 여행(가족 외),충주고구려천문과학관,27
g003050,1,0.0,2인 여행(가족 외),전주동물원,4
g003050,1,0.0,2인 여행(가족 외),동문 헌책 도서관,4
g003050,1,0.0,2인 여행(가족 외),크로싱 게스트 하우스(스물다섯 스물하나 나희도 집),4
g003050,1,0.0,2인 여행(가족 외),전주한옥마을,4
g003050,1,0.0,2인 여행(가족 외),전주 덕진공원,4
g003050,1,0.0,2인 여행(가족 외),영풍문고 전주 터미널점,4
g005808,1,0.0,2인 여행(가족 외),여수 낭만포차 거리,5
g005808,1,0.0,2인 여행(가족 외),하멜등대,5
g005808,1,0.0,2인 여행(가족 외),바다 김밥 본점,5
g005808,1,0.0,2인 여행(가족 외),이순신광장,5
g005808,1,0.0,2인 여행(가족 외),아르떼 뮤지엄 여수,5
g005808,1,0.0,2인 여행(가족 외),여수 해상 케이블카,5
g001880,1,0.25,3인 이상 여행(가족 외),아쿠아플라넷 여수,11
g000305,1,0.25,자녀 동반 여행,국립 중앙과학관,9
g000305,1,0.25,자녀 동반 여행,대전 신세계 아트 앤 사이언스,9
g000305,1,0.25,자녀 동반 여행,대전 어린이 회관,9
g000305,1,0.25,자녀 동반 여행,천연기념물 센터,9
g001702,0,0.0,2인 여행(가족 외),공주 무령왕릉과 왕릉원,2
g001702,0,0.0,2인 여행(가족 외),국립공주 박물관,2
g001702,0,0.0,2인 여행(가족 외),공산성,2
g001702,0,0.0,2인 여행(가족 외),미르 섬,2
g001702,0,0.0,2인 여행(가족 외),공주 산성시장 문화공원,2
g001702,0,0.0,2인 여행(가족 외),연미산 자연미술공원,2
g001702,0,0.0,2인 여행(가족 외),신세계백화점 천안아산점,2
g002244,0,0.75,2인 여행(가족 외),청남대,19
g002244,0,0.75,2인 여행(가족 외),안성맞춤 휴게소 로컬푸드 행복장터,19
g001741,0,0.25,나홀로 여행,2023순천만국제정원박람회 제2주차장(서문),6
g001741,0,0.25,나홀로 여행,순천만 국가정원,6
g001741,0,0.25,나홀로 여행,순천만습지 순천만 갈대 군락지,6
g001322,0,0.25,2인 여행(가족 외),아그로랜드 태신 목장,7
g001322,0,0.25,2인 여행(가족 외),예산 상설시장,7
g001322,0,0.25,2인 여행(가족 외),예당호 출렁다리,7
g000341,1,0.0,2인 여행(가족 외),예산 상설시장,3
g000341,1,0.0,2인 여행(가족 외),수덕사,3
g007366,1,0.0,나홀로 여행,커피 어진,4
g007366,1,0.0,나홀로 여행,홈플러스 대전 가오점,4
g000394,1,0.5,부모 동반 여행,포레스트 리솜 해브 나인 스파,16
g000394,1,0.5,부모 동반 여행,포레스트 리솜,16
g000394,1,0.5,부모 동반 여행,청풍호 관광 모노레일,16
g000394,1,0.5,부모 동반 여행,청풍 호반 케이블카 물 태리 역,16
g000394,1,0.5,부모 동반 여행,배 단골 테마파크,16
g011096,1,0.25,나홀로 여행,감곡 매괴 성모 순례지 성당,11
g011096,1,0.25,나홀로 여행,매괴 박물관,11
g011096,1,0.25,나홀로 여행,감곡시장,11
g000875,1,0.25,자녀 동반 여행,기후변화 홍보관,11
g000875,1,0.25,자녀 동반 여행,의림지 파크랜드,11
g000875,1,0.25,자녀 동반 여행,의림지 용추폭포 유리 전망대,11
g000875,1,0.25,자녀 동반 여행,제천한방엑스포공원,11
g000875,1,0.25,자녀 동반 여행,의림지 역사박물관,11
g000875,1,0.25,자녀 동반 여행,의림지 보트장,11
g000875,1,0.25,자녀 동반 여행,포레스트 리솜 해브나인스파,11
g000875,1,0.25,자녀 동반 여행,제천 삼한의 초록 길 그네공원,11
g007340,0,0.75,자녀 동반 여행,죽도봉공원,18
g007340,0,0.75,자녀 동반 여행,조례 저수지,18
g007340,0,0.75,자녀 동반 여행,호남 호국기념관,18
g007340,0,0.75,자녀 동반 여행,순천만 국가정원,18
g007407,0,0.75,자녀 동반 여행,충남대학교 인문대학,19
g007407,0,0.75,자녀 동반 여행,은행동 쇼핑거리,19
g004397,0,0.0,2인 여행(가족 외),국립 중앙과학관,0
g002766,1,0.25,부모 동반 여행,곰소염전,10
g002766,1,0.25,부모 동반 여행,하섬,10
g002766,1,0.25,부모 동반 여행,격포해수욕장,10
g000286,0,0.5,나홀로 여행,성심당 본점,12
g000286,0,0.5,나홀로 여행,성심당 케이크 부티크,12
g000286,0,0.5,나홀로 여행,모다 아웃렛 대전점,12
g006805,0,0.0,2인 여행(가족 외),김화 칼국수,0
g006805,0,0.0,2인 여행(가족 외),여수 해상 케이블카,0
g006805,0,0.0,2인 여행(가족 외),"전주한옥마을, 전동성당, 풍남문",0
g006805,0,0.0,2인 여행(가족 외),전라감영,0
g006805,0,0.0,2인 여행(가족 외),송광사,0
g001002,0,0.0,2인 여행(가족 외),치비카츠,0
g001002,0,0.0,2인 여행(가족 외),웅도 제1 이 두 교,0
g006212,0,0.25,2인 여행(가족 외),광주 기아 챔피언 스피드,8
g003658,1,0.5,2인 여행(가족 외),소아르떼,15
g005302,0,0.0,나홀로 여행,한국도로공사 전주수목원,0
g005302,0,0.0,나홀로 여행,전주한옥마을,0
g005302,0,0.0,나홀로 여행,경기전,0
g003824,1,0.0,나홀로 여행,전주 덕진공원,4
g003824,1,0.0,나홀로 여행,객사길,4
g003824,1,0.0,나홀로 여행,동문 헌책 도서관,4
g003824,1,0.0,나홀로 여행,전주한옥마을,4
g003824,1,0.0,나홀로 여행,전주 남부시장 한옥마을 야시장,4
g002094,1,0.0,2인 여행(가족 외),낙안읍성 민속마을,3
g002094,1,0.0,2인 여행(가족 외),순천만 국가정원,3
g002094,1,0.0,2인 여행(가족 외),순천만습지,3
g004187,1,0.25,2인 여행(가족 외),테마 오래,10
g004187,1,0.25,2인 여행(가족 외),엑스포과학공원 한빛탑,10
g004187,1,0.25,2인 여행(가족 외),대전엑스포 아쿠아리움,10
g004977,0,0.25,2인 여행(가족 외),고가네 캠핑장,7
g006367,1,0.5,부모 동반 여행,만남의 광장 주유소,17
g006367,1,0.5,부모 동반 여행,국립청주 박물관,17
g006367,1,0.5,부모 동반 여행,청주동물원,17
g006367,1,0.5,부모 동반 여행,옥화 9경 제1경 청석골,17
g006367,1,0.5,부모 동반 여행,괴산전통시장,17
g006367,1,0.5,부모 동반 여행,연풍 순교성지,17
g006367,1,0.5,부모 동반 여행,국립현대미술관 청주,17
g000540,0,0.75,자녀 동반 여행,신용구도일주유소,18
g000540,0,0.75,자녀 동반 여행,아르떼 뮤지엄 여수,18
g000540,0,0.75,자녀 동반 여행,오동도,18
g000540,0,0.75,자녀 동반 여행,히든베이 호텔,18
g001004,1,0.25,2인 여행(가족 외),CGV 익산,9
g001004,1,0.25,2인 여행(가족 외),청녹원,9
g001004,1,0.25,2인 여행(가족 외),반월도,9
g001004,1,0.25,2인 여행(가족 외),퍼프로 교,9
g001004,1,0.25,2인 여행(가족 외),박지도,9
g001004,1,0.25,2인 여행(가족 외),퍼플 박스,9
g001004,1,0.25,2인 여행(가족 외),큰끝 등대,9
g001004,1,0.25,2인 여행(가족 외),오동도,9
g001004,1,0.25,2인 여행(가족 외),여수 해상 케이블카,9
g001004,1,0.25,2인 여행(가족 외),하멜등대,9
g001004,1,0.25,2인 여행(가족 외),여수 낭만포차 거리,9
g009526,0,0.5,2인 여행(가족 외),아름다운 컨벤션,12
g009526,0,0.5,2인 여행(가족 외),전주대학교,12
g009526,0,0.5,2인 여행(가족 외),전주한옥마을,12
g005574,1,0.25,자녀 동반 여행,챌린지 테마파크,10
g005574,1,0.25,자녀 동반 여행,부안누에타운,10
g001694,0,0.0,2인 여행(가족 외),정수제 김밥,0
g001694,0,0.0,2인 여행(가족 외),속 동전망대,0
g001694,0,0.0,2인 여행(가족 외),죽도,0
g012472,1,0.0,3인 이상 여행(가족 외),전동성당,3
g012472,1,0.0,3인 이상 여행(가족 외),전주랑 제주랑,3
g012472,1,0.0,3인 이상 여행(가족 외),한옥네컷,3
g012472,1,0.0,3인 이상 여행(가족 외),한복남 전주한옥마을점,3
g012472,1,0.0,3인 이상 여행(가족 외),경기전,3
g006414,1,0.25,2인 가족 여행,카페 석산,9
g006414,1,0.25,2인 가족 여행,목포 해상 케이블카 북항 승강장,9
g006414,1,0.25,2인 가족 여행,목포 갓바위,9
g006414,1,0.25,2인 가족 여행,채석강,9
g006414,1,0.25,2인 가족 여행,내소사,9
g006414,1,0.25,2인 가족 여행,변산해수욕장,9
g003944,1,0.25,자녀 동반 여행,국립 중앙과학관,11
g003944,1,0.25,자녀 동반 여행,대전 신세계,11
g003944,1,0.25,자녀 동반 여행,엑스포공원,11
g003944,1,0.25,자녀 동반 여행,한밭수목원,11
g012653,0,0.25,2인 여행(가족 외),국립아시아문화전당,8
g012653,0,0.25,2인 여행(가족 외),코노코인 노래연습장,8
g003499,1,0.25,2인 여행(가족 외),대전시립미술관 열린 수장고,9
g003499,1,0.25,2인 여행(가족 외),대전시립미술관,9
g003499,1,0.25,2인 여행(가족 외),이응노미술관,9
g003162,0,0.25,3인 이상 여행(가족 외),세종 문화 예술 회관,7
g003162,0,0.25,3인 이상 여행(가족 외),세종 호수공원,7
g003162,0,0.25,3인 이상 여행(가족 외),이응 다리,7
g003162,0,0.25,3인 이상 여행(가족 외),코스트코 세종점,7
g003162,0,0.25,3인 이상 여행(가족 외),해들 마을 5단지 아파트,7
g003162,0,0.25,3인 이상 여행(가족 외),국립세종수목원,7
g012774,1,0.25,2인 여행(가족 외),계룡산국립공원,9
g012774,1,0.25,2인 여행(가족 외),국립세종수목원,9
g007015,0,0.5,2인 가족 여행,순천만 국가정원,12
g007015,0,0.5,2인 가족 여행,순천만습지,12
g007015,0,0.5,2인 가족 여행,와온해변,12
g007015,0,0.5,2인 가족 여행,아랫장,12
g007015,0,0.5,2인 가족 여행,광주 기아 챔피언 스피드,12
g007015,0,0.5,2인 가족 여행,광주비엔날레,12
g012283,0,0.25,3인 이상 여행(가족 외),함평군립미술관,7
g012639,0,0.0,2인 여행(가족 외),베어트리 파크,2
g012639,0,0.0,2인 여행(가족 외),전의왕의물시장,2
g001673,0,0.25,2인 여행(가족 외),청은 루,7
g001673,0,0.25,2인 여행(가족 외),최명희문학관,7
g001673,0,0.25,2인 여행(가족 외),전주 난장,7
g001101,0,0.75,자녀 동반 여행,문경 에코월드,20
g001035,1,1.0,나홀로 여행,롯데 아웃렛 청주점,27
g011922,1,0.0,나홀로 여행,처비 칙스,3
g011922,1,0.0,나홀로 여행,대전시립미술관,3
g011922,1,0.0,나홀로 여행,한밭수목원,3
g000917,1,0.25,나홀로 여행,오동도,11
g000917,1,0.25,나홀로 여행,큰끝 등대,11
g000917,1,0.25,나홀로 여행,여수 낭만포차 거리,11
g000917,1,0.25,나홀로 여행,여수국가산단 전망대,11
g000917,1,0.25,나홀로 여행,여수엑스포 컨벤션 센터,11
g003255,0,0.0,2인 여행(가족 외),고창읍성,0
g000454,1,0.75,3인 이상 여행(가족 외),익산문화 체육센터,21
g000454,1,0.75,3인 이상 여행(가족 외),온고을 재활의학과 병원,21
g000454,1,0.75,3인 이상 여행(가족 외),치명자산 성지 평화의 전당,21
g000454,1,0.75,3인 이상 여행(가족 외),롯데백화점 전주점,21
g000454,1,0.75,3인 이상 여행(가족 외),전주대사습 첨,21
g003217,1,0.0,3인 이상 여행(가족 외),죽녹원,4
g007576,1,0.0,3인 이상 여행(가족 외),신정호수공원 물놀이장,5
g007576,1,0.0,3인 이상 여행(가족 외),온양온천시장,5
g004740,1,0.25,2인 여행(가족 외),포레스트 리솜 해브나인스파,11
g004740,1,0.25,2인 여행(가족 외),누하스 포레스트,11
g004740,1,0.25,2인 여행(가족 외),OH Rock!,11
g004740,1,0.25,2인 여행(가족 외),포레스트 리솜,11
g004740,1,0.25,2인 여행(가족 외),의림지,11
g004740,1,0.25,2인 여행(가족 외),의림지 용추폭포 유리 전망대,11
g006831,0,0.0,2인 여행(가족 외),오동도,2
g006831,0,0.0,2인 여행(가족 외),청춘김밥 여수 본점,2
g006831,0,0.0,2인 여행(가족 외),스타벅스 더여수돌산DT점,2
g006831,0,0.0,2인 여행(가족 외),세아네 과일카페 여수본점,2
g006831,0,0.0,2인 여행(가족 외),팔영대교,2
g006831,0,0.0,2인 여행(가족 외),낭도,2
g006831,0,0.0,2인 여행(가족 외),버거킹 순천 신대점,2
g006831,0,0.0,2인 여행(가족 외),바이 사이드,2
g006831,0,0.0,2인 여행(가족 외),통영중앙전통시장,2
g006831,0,0.0,2인 여행(가족 외),오미자 꿀빵 도남점,2
g006831,0,0.0,2인 여행(가족 외),전혁림미술관,2
g006831,0,0.0,2인 여행(가족 외),통영시립 박물관,2
g006831,0,0.0,2인 여행(가족 외),해저터널,2
g006831,0,0.0,2인 여행(가족 외),벅수 다찌,2
g006831,0,0.0,2인 여행(가족 외),카페 울라 봉,2
g006831,0,0.0,2인 여행(가족 외),디피랑,2
g006831,0,0.0,2인 여행(가족 외),컴포즈커피 통영도 남점,2
g006831,0,0.0,2인 여행(가족 외),고성 송학동 고분군,2
g006831,0,0.0,2인 여행(가족 외),바닷가에 햇살 한 스푼,2
g006831,0,0.0,2인 여행(가족 외),상족암 군립 공원,2
g006831,0,0.0,2인 여행(가족 외),남일대해수욕장,2
g006831,0,0.0,2인 여행(가족 외),사천 미술관,2
g006831,0,0.0,2인 여행(가족 외),사천 아이,2
g006831,0,0.0,2인 여행(가족 외),제이하우스 커피,2
g002842,0,0.5,자녀 동반 여행,아산스파비스,12
g010508,0,0.25,나홀로 여행,한밭수목원,6
g010508,0,0.25,나홀로 여행,대전중앙시장,6
g010508,0,0.25,나홀로 여행,트래블 라운지,6
g010508,0,0.25,나홀로 여행,으능정이 스카이로드,6
g010508,0,0.25,나홀로 여행,으능정이 문화의 거리,6
g010508,0,0.25,나홀로 여행,중앙로 지하상가,6
g010508,0,0.25,나홀로 여행,우리들 공원,6
g005564,1,0.25,2인 여행(가족 외),국립세종수목원,9
g000380,1,0.75,자녀 동반 여행,공주 무령왕릉과 왕릉원,23
g000380,1,0.75,자녀 동반 여행,국립공주 박물관,23
g000380,1,0.75,자녀 동반 여행,공주 석장리 구석기 유적,23
g000380,1,0.75,자녀 동반 여행,공산성,23
g000380,1,0.75,자녀 동반 여행,백제문화 단지,23
g000380,1,0.75,자녀 동반 여행,궁남지,23
g000380,1,0.75,자녀 동반 여행,부소산성,23
g000380,1,0.75,자녀 동반 여행,정림사지박물관 정림사지 5층 석탑,23
g000380,1,0.75,자녀 동반 여행,국립부여박물관,23
g004853,1,0.0,3인 이상 여행(가족 외),해리농협 하나로마트,3
g004853,1,0.0,3인 이상 여행(가족 외),상하농원,3
g004288,1,0.0,2인 여행(가족 외),함평엑스포공원,4
g004288,1,0.0,2인 여행(가족 외),돌머리해수욕장,4
g004288,1,0.0,2인 여행(가족 외),함평축협 하나로마트 한우플라자점,4
g004288,1,0.0,2인 여행(가족 외),뮤직 온 코인 노래연습장,4
g012936,1,0.25,나홀로 여행,대전 신세계 아트앤사이언스,11
g012936,1,0.25,나홀로 여행,트래블 라운지,11
g012936,1,0.25,나홀로 여행,성심당 문화원,11
g012936,1,0.25,나홀로 여행,대전근현대사전시관,11
g003962,1,0.75,나홀로 여행,광한루원,22
g003962,1,0.75,나홀로 여행,뱀사골계곡,22
g003962,1,0.75,나홀로 여행,성삼재,22
g003962,1,0.75,나홀로 여행,남원한증원 스테이펜션,22
g001836,1,0.25,자녀 동반 여행,모사금해수욕장,10
g000478,1,0.25,2인 가족 여행,순천만 국가 정원,11
g000478,1,0.25,2인 가족 여행,순천만 습지,11
g000478,1,0.25,2인 가족 여행,향일암,11
g000478,1,0.25,2인 가족 여행,이순신공원,11
g000478,1,0.25,2인 가족 여행,여수 해상 케이블카,11
g000478,1,0.25,2인 가족 여행,오동도,11
g000478,1,0.25,2인 가족 여행,만성리 검은 모래해변,11
g000478,1,0.25,2인 가족 여행,석굴암,11
g000478,1,0.25,2인 가족 여행,불국사 정문 주차장,11
g000478,1,0.25,2인 가족 여행,국립경주박물관,11
g000478,1,0.25,2인 가족 여행,대릉원 공영주차장,11
g001834,1,0.0,3인 이상 여행(가족 외),대전 오월드,4
g011101,1,0.25,2인 여행(가족 외),예당호 모노레일,11
g011101,1,0.25,2인 여행(가족 외),예당호 출렁다리,11
g011101,1,0.25,2인 여행(가족 외),예산 상설시장,11
g008859,1,0.25,2인 여행(가족 외),예당호 모노레일,11
g008859,1,0.25,2인 여행(가족 외),예당호 출렁다리,11
g008859,1,0.25,2인 여행(가족 외),예산종합터미널 코인노래방,11
g008859,1,0.25,2인 여행(가족 외),예산 상설시장,11
g002212,0,0.25,2인 여행(가족 외),춘원 서옥 카페,7
g002212,0,0.25,2인 여행(가족 외),윤제림,7
g001250,1,0.0,2인 여행(가족 외),해피 준,5
g001250,1,0.0,2인 여행(가족 외),파도리해수욕장,5
g001250,1,0.0,2인 여행(가족 외),서해랑 길 71코스,5
g001250,1,0.0,2인 여행(가족 외),마리스,5
g011076,1,0.0,나홀로 여행,으능정이 문화의 거리,4
g011076,1,0.0,나홀로 여행,중앙로 지하상가,4
g011076,1,0.0,나홀로 여행,한밭수목원,4
g011076,1,0.0,나홀로 여행,엑스포다리,4
g011479,1,1.0,2인 가족 여행,담양 관방제림,29
g012174,0,0.75,자녀 동반 여행,대둔산 케이블카,19
g012174,0,0.75,자녀 동반 여행,대둔산 마천대,19
g005225,1,0.0,3인 이상 여행(가족 외),신두리 해수욕장,4
g005225,1,0.0,3인 이상 여행(가족 외),만리포해수욕장,4
g003153,1,0.0,나홀로 여행,은파호수공원 물빛다리,4
g003153,1,0.0,나홀로 여행,군산근대역사박물관,4
g003153,1,0.0,나홀로 여행,군산근대미술관,4
g003153,1,0.0,나홀로 여행,초원 사진관,4
g002953,0,0.75,자녀 동반 여행,공주 메타세쿼이아숲길,19
g002953,0,0.75,자녀 동반 여행,온빛 자연휴양림,19
g002953,0,0.75,자녀 동반 여행,탑정저수지,19
g002953,0,0.75,자녀 동반 여행,반야사,19
g000259,0,0.5,자녀 동반 여행,국립 중앙과학관,13
g000259,0,0.5,자녀 동반 여행,엑스포과학공원,13
g003860,1,0.25,자녀 동반 여행,단양 청춘 패러,11
g003860,1,0.25,자녀 동반 여행,고수동굴,11
g003860,1,0.25,자녀 동반 여행,단양구경시장,11
g003860,1,0.25,자녀 동반 여행,다리안 관광지,11
g001614,1,0.25,2인 가족 여행,육거리종합시장,11
g001614,1,0.25,2인 가족 여행,상당산성,11
g003418,1,0.25,2인 여행(가족 외),소아르떼,9
g003418,1,0.25,2인 여행(가족 외),메타세쿼이아 가로수길,9
g003418,1,0.25,2인 여행(가족 외),담양 관방제림,9
g011435,1,0.5,2인 가족 여행,국립세종수목원,17
g011435,1,0.5,2인 가족 여행,행정안전부 대통령기록관,17
g011435,1,0.5,2인 가족 여행,국립세종 도서관,17
g011435,1,0.5,2인 가족 여행,세종 호수공원,17
g006835,1,0.25,2인 여행(가족 외),한벽당,9
g006835,1,0.25,2인 여행(가족 외),롯데시네마 전주,9
g006835,1,0.25,2인 여행(가족 외),무드인 뮤트,9
g006835,1,0.25,2인 여행(가족 외),클럽 8,9
g006835,1,0.25,2인 여행(가족 외),올드 컴퍼니,9
g006835,1,0.25,2인 여행(가족 외),세븐업,9
g006835,1,0.25,2인 여행(가족 외),양치,9
g006835,1,0.25,2인 여행(가족 외),전주 남부시장 청년몰,9
g006835,1,0.25,2인 여행(가족 외),전주한옥마을,9
g013096,1,0.0,2인 가족 여행,채석강,4
g013096,1,0.0,2인 가족 여행,격포항,4
g013096,1,0.0,2인 가족 여행,모항해수욕장,4
g013096,1,0.0,2인 가족 여행,내소사,4
g003092,0,0.25,나홀로 여행,고운들 공원,8
g003092,0,0.25,나홀로 여행,국립세종수목원,8
g003092,0,0.25,나홀로 여행,써밋뷰,8
g007035,1,0.0,2인 여행(가족 외),아쿠아플라넷 여수,3
g007035,1,0.0,2인 여행(가족 외),오동도,3
g007035,1,0.0,2인 여행(가족 외),여수 해상 케이블카 자산 정류장,3
g007035,1,0.0,2인 여행(가족 외),여수 해상 케이블카,3
g007035,1,0.0,2인 여행(가족 외),오동도 동백열차 타는 곳,3
g002238,1,0.0,2인 가족 여행,대전근현대사전시관,3
g002238,1,0.0,2인 가족 여행,테마 오래,3
g002238,1,0.0,2인 가족 여행,원조태평소국밥,3
g002238,1,0.0,2인 가족 여행,NC대전 유성점,3
g002238,1,0.0,2인 가족 여행,엑스포시민광장,3
g008789,0,0.0,2인 여행(가족 외),하멜등대,1
g008789,0,0.0,2인 여행(가족 외),방죽포해수욕장,1
e013188,1,0.25,2인 여행(가족 외),신정호 관광단지,10
g007244,0,0.75,자녀 동반 여행,전라북도 고창군 아산면 삼인리 산 68 수리봉,19
g007244,0,0.75,자녀 동반 여행,선운사,19
g007244,0,0.75,자녀 동반 여행,피목 아트카페,19
g007244,0,0.75,자녀 동반 여행,고사포해수욕장,19
g002492,0,0.5,자녀 동반 여행,행정안전부 대통령기록관,12
g002492,0,0.5,자녀 동반 여행,세종 호수공원,12
g002492,0,0.5,자녀 동반 여행,1984그집 세종 새롬동,12
g002492,0,0.5,자녀 동반 여행,이디야커피 세종시 새롬동점,12
g011859,1,0.75,2인 가족 여행,대둔산 자연휴양림,21
g011859,1,0.75,2인 가족 여행,대둔산 호텔,21
g011859,1,0.75,2인 가족 여행,용담댐 조각 공원,21
g011859,1,0.75,2인 가족 여행,금산인삼농협 새 금산지점,21
g000985,0,0.0,2인 여행(가족 외),영동체육관,1
g000985,0,0.0,2인 여행(가족 외),영동교육도서관,1
g000985,0,0.0,2인 여행(가족 외),난계사,1
g000985,0,0.0,2인 여행(가족 외),과일나라 테마공원,1
g000985,0,0.0,2인 여행(가족 외),둔주봉,1
g001261,1,0.25,자녀 동반 여행,백수해안도로,9
g001261,1,0.25,자녀 동반 여행,대신 등 대,9
g001261,1,0.25,자녀 동반 여행,영광 백수해안 로드,9
g001261,1,0.25,자녀 동반 여행,영광 노을전시관,9
g001261,1,0.25,자녀 동반 여행,가마미해수욕장,9
g005683,0,0.25,자녀 동반 여행,국립아시아문화전당 어린이 문화원,8
g010119,0,0.5,2인 가족 여행,메타 프로방스,14
g002691,0,0.75,3인 이상 여행(가족 외),죽녹원 후문 주차장,18
g002691,0,0.75,3인 이상 여행(가족 외),소쇄원,18
g002691,0,0.75,3인 이상 여행(가족 외),낙안온천,18
g002691,0,0.75,3인 이상 여행(가족 외),분청문화 박물관,18
g002691,0,0.75,3인 이상 여행(가족 외),팔영산 편백 치유의 숲,18
g002691,0,0.75,3인 이상 여행(가족 외),지붕 없는 미술관,18
g002691,0,0.75,3인 이상 여행(가족 외),고흥우주발사 전망대,18
g000605,1,0.5,자녀 동반 여행,아쿠아 플라넷 여수,15
g000605,1,0.5,자녀 동반 여행,여수 해상 케이블카,15
g000605,1,0.5,자녀 동반 여행,이순신광장,15
g000605,1,0.5,자녀 동반 여행,하멜 등대,15
g000605,1,0.5,자녀 동반 여행,유월드 루지 테마파크,15
g000198,1,0.5,2인 여행(가족 외),카페 누비,16
g010811,1,0.5,나홀로 여행,곡성기차마을 전통시장,15
g010811,1,0.5,나홀로 여행,청년 챌린지 마켓,15
g010811,1,0.5,나홀로 여행,곡성 섬진강 기차마을 장미공원,15
g010811,1,0.5,나홀로 여행,기차당뚝방마켓,15
g011323,1,0.5,2인 가족 여행,천안 타운홀 전망대,16
g011323,1,0.5,2인 가족 여행,천안박물관,16
g011323,1,0.5,2인 가족 여행,천안삼거리공원,16
g001051,0,0.25,나홀로 여행,선암사,8
g001051,0,0.25,나홀로 여행,낙안읍성 민속마을,8
g001051,0,0.25,나홀로 여행,순천만 국가정원박람회,8
g001051,0,0.25,나홀로 여행,순천 웃장 국밥거리,8
g007774,1,0.5,자녀 동반 여행,홈플러스 논산점,16
g007774,1,0.5,자녀 동반 여행,교육가족체험장,16
g012873,0,0.5,자녀 동반 여행,법주사,14
g012873,0,0.5,자녀 동반 여행,속리산 세조 길,14
g012188,0,0.75,자녀 동반 여행,5.18민주화운동 기록관,19
g012188,0,0.75,자녀 동반 여행,신세계백화점 광주신세계점,19
g012188,0,0.75,자녀 동반 여행,바운스 트램펄린파크 광주상무센터,19
g011038,0,0.0,나홀로 여행,법성 토우,2
g011038,0,0.0,나홀로 여행,백수해안도로,2
g011038,0,0.0,나홀로 여행,영광 칠산 다워,2
e013282,1,0.0,2인 여행(가족 외),삽교호 함상공원,5
e013282,1,0.0,2인 여행(가족 외),삽교호 놀이공원,5
e013282,1,0.0,2인 여행(가족 외),롯데시네마 당진,5
g000571,0,0.5,3인 이상 여행(가족 외),남원 에어 레일,14
g000571,0,0.5,3인 이상 여행(가족 외),광한루원,14
g000571,0,0.5,3인 이상 여행(가족 외),여수세계박람회 스카이타워,14
g000571,0,0.5,3인 이상 여행(가족 외),남해안 크루즈 관광 미남크루즈,14
g000571,0,0.5,3인 이상 여행(가족 외),장안 신어 마을,14
